timestamp,segment,HDGt,COGt,SOG,ROLL,TWA,TACK,MFIT,MAGB,MINCL,hdg_rollstd,dev_deg,heading_bin_30
2026-08-12 18:24:31,presail,287.207,306.2402,10.7494,1.0161,-78.1616,148.4441,3.2216,48.092,65.1909,2.7899774217332736,19.033200000000022,270
2026-08-12 18:24:32,presail,287.2193,333.4156,8.3002,-0.398,-70.6626,149.623,,,,1.9608985844970588,46.19630000000001,270
2026-08-12 18:24:34,presail,286.4756,265.0847,25.6781,0.6495,-136.4231,246.8483,,,,0.9188321982426356,-21.390899999999988,270
2026-08-12 18:24:35,presail,286.9908,229.5785,15.8423,0.18,-126.1159,146.943,3.2217,48.092,65.0762,0.8524777768155681,-57.41229999999999,270
2026-08-12 18:24:36,presail,287.8336,232.5808,15.1814,0.5148,-113.0409,147.1634,,,,0.9166532736297835,-55.25279999999998,270
2026-08-12 18:25:09,presail,295.9062,320.8277,6.2592,1.5639,,,,,,2.8467455276547105,24.92149999999998,270
2026-08-12 18:25:10,presail,294.4003,320.8334,6.6285,1.8623,-70.9602,250.3448,,,,2.2976649841827297,26.433099999999968,270
2026-08-12 18:25:11,presail,293.2111,320.8334,18.0777,1.716,-88.9705,250.4087,3.222,48.092,66.7081,2.3317367852426942,27.622299999999996,270
2026-08-12 18:25:12,presail,292.6998,320.8334,8.5918,0.4371,-85.8602,251.0482,,,,2.3317367852426942,28.1336,270
2026-08-12 18:25:14,presail,293.4451,320.8334,5.2678,0.582,-49.1498,251.7814,,,,2.2900207573255593,27.38829999999996,270
2026-08-12 18:25:15,presail,294.1602,320.8334,6.3952,-0.3351,-38.5453,252.6104,3.2221,48.092,67.0266,2.272004332648225,26.67320000000001,270
2026-08-12 18:25:17,presail,294.0107,270.4361,17.4557,-0.4749,-116.8311,253.9694,,,,2.2670543509500036,-23.574599999999975,270
2026-08-12 18:25:24,presail,297.8521,270.4361,17.4557,,-122.2861,158.4132,,,,2.3945952262051735,-27.415999999999997,270
2026-08-12 18:26:20,presail,9.7489,28.3328,10.419,0.9095,-158.991,221.135,,,,2.5568172284161954,18.5839,0
2026-08-12 18:27:28,presail,148.2135,148.8831,8.8445,-2.4413,114.4283,288.7633,,,,2.6154245988452556,0.6696000000000026,120
2026-08-12 18:27:29,presail,148.4473,149.5133,9.5443,-1.8464,111.8973,290.3557,,,,2.32471982297055,1.065999999999974,120
2026-08-12 18:27:31,presail,146.232,147.1012,9.2527,-1.641,110.6189,289.7671,3.2233,48.092,70.149,1.9758084533320093,0.8692000000000064,120
2026-08-12 18:27:32,presail,145.5926,146.4136,8.8833,-1.4821,109.017,288.5244,,,,1.920199326508134,0.820999999999998,120
2026-08-12 18:27:33,presail,144.8838,145.9553,8.4751,-1.6083,106.2158,288.5552,,,,1.8109116266573613,1.0714999999999861,120
2026-08-12 18:27:34,presail,144.8755,146.6256,8.7084,-1.5376,103.9443,289.1694,,,,1.3465286905537837,1.7501000000000033,120
2026-08-12 18:27:35,presail,145.5116,146.5168,8.8639,-1.5791,106.0076,290.054,3.2234,48.092,70.25,1.4683545921754888,1.005200000000002,120
2026-08-12 18:27:36,presail,146.4588,148.2872,9.1944,-3.5704,107.8562,,,,,1.481657356977193,1.8284000000000162,120
2026-08-12 18:27:37,presail,148.5191,148.9576,9.5637,-2.708,109.6879,293.1737,,,,1.838801588565921,0.4385000000000048,120
2026-08-12 18:27:39,presail,148.6172,149.2842,9.7386,,111.377,295.3565,3.2234,48.092,70.7243,2.5564545292843324,0.6670000000000016,120
2026-08-12 18:28:12,presail,121.3457,126.3888,7.8726,-1.0515,127.621,262.7629,,,,2.7822557084042807,5.04310000000001,120
2026-08-12 18:28:13,presail,119.691,125.5064,7.8531,,126.8339,262.1185,,,,2.8483773942739674,5.815400000000011,90
2026-08-12 18:28:15,presail,119.7045,123.5469,7.8726,-0.035,128.4969,261.7225,3.2238,48.092,71.8652,2.646271865685596,3.842399999999998,90
2026-08-12 18:28:16,presail,119.4803,124.8819,7.7948,-1.4593,127.7452,261.5272,,,,2.57672889673158,5.401600000000002,90
2026-08-12 18:28:17,presail,117.8001,122.126,7.5227,-0.3076,128.5564,260.748,,,,2.349019884158711,4.32589999999999,90
2026-08-12 18:28:18,presail,117.7375,122.9052,7.581,0.1859,129.3746,259.707,,,,1.945693069826444,5.167699999999996,90
2026-08-12 18:28:19,presail,117.2906,120.7394,7.7948,-0.8532,128.4187,259.9825,3.2238,48.092,70.7936,1.9040937174568833,3.4488000000000056,90
2026-08-12 18:28:20,presail,117.3374,122.9166,7.4643,-0.3206,130.0246,259.6109,,,,1.5582414361558237,5.579200000000014,90
2026-08-12 18:28:21,presail,116.5539,121.9598,7.4838,-0.4325,129.8471,259.0932,,,,1.5249283835184193,5.405900000000003,90
2026-08-12 18:28:23,presail,116.912,122.1947,7.5421,,129.7278,,3.2238,48.092,71.789,2.023922854066447,5.282699999999977,90
2026-08-12 18:28:24,presail,117.0782,122.6359,7.5227,-1.3663,129.9909,259.2179,,,,2.209077545421075,5.557700000000011,90
2026-08-12 18:28:25,presail,117.4877,122.2978,8.0475,-0.7101,,259.162,,,,2.1562202670461503,4.810099999999977,90
2026-08-12 18:28:27,presail,118.0846,123.6271,7.9697,-0.6936,130.1046,261.2285,3.2239,48.092,72.2501,2.5477265974998162,5.542500000000018,90
2026-08-12 18:29:32,presail,207.8382,209.9948,3.3628,0.2248,26.8593,248.8255,,,,2.9188608834625316,2.1565999999999974,180
2026-08-12 18:29:33,presail,206.4176,207.68,3.2462,0.3054,41.6047,246.9962,,,,2.8999134927310735,1.2624000000000137,180
2026-08-12 18:29:34,presail,203.5789,202.002,3.8099,-0.2388,58.857,246.8026,,,,2.972061556736782,-1.5768999999999949,180
2026-08-12 18:29:41,presail,201.5666,201.5837,3.7516,-1.6181,50.344,244.1008,,,,2.8128896050842576,0.017099999999999227,180
2026-08-12 18:29:43,presail,201.5078,200.9134,4.4903,-0.4851,49.6135,244.4438,3.2246,48.092,66.3739,2.441854286142605,-0.5944000000000074,180
2026-08-12 18:29:44,presail,200.5721,201.4462,4.0237,-1.166,46.9224,244.1435,,,,2.1598792386962344,0.8740999999999985,180
2026-08-12 18:29:45,presail,199.7891,200.7873,4.6458,-0.1027,42.2409,245.0658,,,,2.102021812868882,0.9981999999999971,180
2026-08-12 18:29:47,presail,199.7693,196.7594,4.1793,,46.077,245.3893,3.2246,48.092,66.0866,2.264786046054359,-3.0098999999999876,180
2026-08-12 18:29:49,presail,198.8043,197.0459,4.743,-0.8276,43.8079,245.0178,,,,2.055572832483804,-1.758400000000023,180
2026-08-12 18:29:50,presail,197.0724,196.9256,5.4039,-0.7432,42.4139,245.7742,,,,1.925861628232212,-0.14679999999998472,180
2026-08-12 18:29:51,presail,196.9813,195.7682,4.8596,-1.1848,43.5088,247.3042,3.2247,48.092,66.0549,1.7617987591523556,-1.2130999999999972,180
2026-08-12 18:29:52,presail,197.7922,198.3179,4.9957,-1.0843,39.4306,247.1794,,,,1.7273023170288782,0.5257000000000005,180
2026-08-12 18:29:54,presail,197.1371,195.9401,5.7343,-1.2693,41.1604,247.2557,,,,2.5520114732385077,-1.1970000000000027,180
2026-08-12 18:29:55,presail,197.4124,195.7911,5.5788,-0.3215,43.41,247.4605,3.2247,48.092,66.0706,2.594052709179536,-1.6212999999999909,180
2026-08-12 18:29:56,presail,195.7924,195.9229,5.2872,-1.5419,42.0888,246.6243,,,,2.665375211505649,0.13050000000001205,180
2026-08-12 18:30:09,presail,204.8013,199.5383,5.5205,-0.5747,42.5323,254.8026,,,,2.83117877939723,-5.263000000000005,180
2026-08-12 18:30:11,presail,203.4016,200.9077,5.7732,-1.868,43.5734,254.0218,,,,2.2124703960240186,-2.4938999999999965,180
2026-08-12 18:30:13,presail,204.5175,204.8668,5.1317,-2.1665,42.573,254.5776,,,,2.2021077041085304,0.3492999999999995,180
2026-08-12 18:30:14,presail,205.8187,205.4856,5.4233,-1.1237,40.9116,255.2219,,,,2.1806426842844044,-0.33310000000000173,180
2026-08-12 18:30:15,presail,204.3739,205.6517,5.1512,-1.0821,39.4651,,3.2249,48.092,65.2084,2.126267072021945,1.2778000000000134,180
2026-08-12 18:30:16,presail,203.3733,205.2278,4.9957,-0.9084,39.0435,254.687,,,,2.050619761548493,1.8545000000000016,180
2026-08-12 18:30:17,presail,201.9679,205.6861,5.0151,-0.852,37.8466,253.9654,,,,1.9852741674512286,3.7182000000000244,180
2026-08-12 18:30:19,presail,201.0244,200.9077,4.6847,-1.6671,39.2791,251.6604,3.225,48.092,65.5327,1.9039305329051457,-0.11670000000000869,180
2026-08-12 18:30:20,presail,199.9116,199.3607,5.5983,,40.4947,250.4209,,,,1.8769664217502808,-0.5508999999999844,180
2026-08-12 18:30:21,presail,199.209,199.3148,5.0345,-1.5685,41.069,249.7863,,,,1.8355283359693362,0.1057999999999879,180
2026-08-12 18:30:22,presail,199.1887,198.4611,5.1706,-2.1422,44.6529,249.5245,,,,1.87039023324139,-0.7276000000000238,180
2026-08-12 18:30:23,presail,200.9162,200.7186,5.1706,-2.7816,50.5582,249.7754,3.225,48.092,65.8137,1.8992446859798466,-0.19759999999999422,180
2026-08-12 18:30:24,presail,202.5222,200.9649,5.9093,-2.7086,49.3638,250.7714,,,,1.8996902128828423,-1.557299999999998,180
2026-08-12 18:30:26,presail,202.7129,202.9703,6.1231,-2.886,48.3224,252.3122,,,,2.4236552988830655,0.2574000000000183,180
2026-08-12 18:30:27,presail,202.9278,200.4779,6.1425,,50.6319,252.5042,3.225,48.092,65.9255,2.6494369332279004,-2.4498999999999853,180
2026-08-12 18:30:28,presail,203.9318,202.8099,6.5896,-3.7324,49.2108,253.0785,,,,2.6567849018602434,-1.1219000000000108,180
2026-08-12 18:30:29,presail,203.2148,204.3167,6.784,-2.8117,48.4647,253.5333,,,,2.6567849018602434,1.1019000000000005,180
2026-08-12 18:30:59,presail,203.3498,204.2365,4.1793,-1.0203,44.6887,250.7963,3.2253,48.092,65.6061,2.555028845228832,0.8867000000000189,180
2026-08-12 18:31:00,presail,202.6783,201.7499,4.3736,-0.1742,42.2285,249.4937,,,,2.0663817536284044,-0.9284000000000106,180
2026-08-12 18:31:01,presail,202.4574,205.2106,4.743,-0.6792,44.1917,249.8144,,,,2.240880413562866,2.7531999999999925,180
2026-08-12 18:31:02,presail,202.6583,205.1647,4.9957,-0.5555,45.0379,251.3746,,,,2.3041920295688842,2.5064000000000135,180
2026-08-12 18:31:03,presail,201.6541,200.2545,4.4125,-1.5111,41.3221,252.1551,3.2254,48.092,65.4905,2.9051711728030796,-1.3995999999999924,180
2026-08-12 18:32:07,presail,140.8142,139.074,8.7667,-0.0391,121.859,294.2598,3.226,48.092,70.5807,2.7040197678243336,-1.7401999999999873,120
2026-08-12 18:32:08,presail,137.6577,137.6875,8.5723,0.2451,123.9308,290.694,,,,2.72630222299377,0.029799999999994498,120
2026-08-12 18:32:09,presail,138.681,137.04,8.6695,-0.303,127.6052,287.0596,,,,2.783264607459544,-1.6410000000000196,120
2026-08-12 18:32:10,presail,139.8611,136.7593,8.2224,-0.4231,127.4173,285.6534,,,,2.8837297346587443,-3.1017999999999972,120
2026-08-12 18:32:15,presail,145.901,142.2769,7.8726,,127.7531,289.7127,3.2261,48.092,71.5117,2.815606704753204,-3.6240999999999985,120
2026-08-12 18:32:17,presail,143.5725,142.3743,7.7754,0.3804,124.1701,286.7542,,,,2.78777079753225,-1.1981999999999857,120
2026-08-12 18:33:29,presail,25.0217,46.5872,5.3456,0.8813,-155.6152,245.5061,,,,2.8937210899894237,21.565500000000014,0
2026-08-12 18:33:31,presail,26.3877,49.7843,5.7343,,-156.1439,245.2227,3.2268,48.092,72.0253,2.483249924607022,23.396600000000007,0
2026-08-12 18:33:33,presail,25.9501,49.9161,5.8315,0.8781,-154.2679,245.9992,,,,2.7109024520496168,23.966000000000008,0
2026-08-12 18:33:42,presail,20.1092,42.164,5.4622,,-154.2407,239.8022,,,,2.4601356623678847,22.0548,0
2026-08-12 18:33:43,presail,18.1258,41.1326,5.8704,0.9128,-154.1297,239.1908,3.2269,48.092,71.7272,2.434956531370201,23.0068,0
2026-08-12 18:33:44,presail,17.4229,41.4306,5.4428,0.7149,-155.2771,238.2416,,,,1.8346035679790307,24.0077,0
2026-08-12 18:33:45,presail,18.556,41.6598,5.7343,0.0902,-154.2001,238.2584,,,,1.6271458893618196,23.103800000000007,0
2026-08-12 18:33:47,presail,18.0477,41.7514,5.6955,1.5857,-151.5681,238.228,3.2269,48.092,71.606,1.5105163631213554,23.703699999999998,0
2026-08-12 18:33:48,presail,17.2386,41.7514,5.3456,0.6101,-153.2994,237.9136,,,,1.4305389526868957,24.5128,0
2026-08-12 18:33:49,presail,17.2051,41.6197,5.6566,0.8142,-152.9487,237.2501,,,,1.2995437940029335,24.414600000000007,0
2026-08-12 18:33:50,presail,16.1138,39.6487,5.7926,0.9767,-153.2512,236.8206,,,,1.3378373461524928,23.534899999999993,0
2026-08-12 18:33:51,presail,17.201,40.5368,5.5594,0.8794,-151.2455,237.0308,3.227,48.092,71.8728,1.3869960725068131,23.335800000000006,0
2026-08-12 18:33:53,presail,17.4052,40.5368,5.5788,,-151.5541,237.1623,,,,1.2372384488910293,23.13159999999999,0
2026-08-12 18:33:54,presail,17.1688,40.8175,6.6479,0.562,-151.1839,237.209,,,,1.2726969247478348,23.64869999999999,0
2026-08-12 18:33:55,presail,18.2568,41.1899,5.6177,-0.0547,-149.6285,237.6944,3.227,48.092,71.9449,1.4178630807947454,22.933099999999996,0
2026-08-12 18:33:56,presail,17.6137,41.1899,5.1317,1.3407,-150.7065,238.0889,,,,1.4114581880922497,23.5762,0
2026-08-12 18:33:57,presail,16.9544,41.1899,5.676,1.8134,-152.0584,237.5938,,,,1.4114581880922497,24.235500000000002,0
2026-08-12 18:33:58,presail,14.6244,41.1899,6.2397,1.0535,-154.3361,236.3902,,,,1.676043756559928,26.565499999999986,0
2026-08-12 18:34:00,presail,14.7201,39.2419,5.851,0.4156,-150.65,235.1022,,,,2.054632341434897,24.521799999999985,0
2026-08-12 18:34:01,presail,14.8644,39.4825,6.162,0.4722,-150.8346,234.9421,,,,2.171969901219032,24.6181,0
2026-08-12 18:34:02,presail,15.4529,39.1789,6.0842,0.4401,-150.074,235.3164,,,,2.1645190440929,23.726,0
2026-08-12 18:34:03,presail,15.4408,38.7434,6.1037,,-150.0751,234.807,3.2271,48.092,71.4291,2.4563652306097237,23.302600000000012,0
2026-08-12 18:34:04,presail,14.8085,37.46,6.0453,1.0147,,233.7764,,,,2.6830182728356853,22.6515,0
2026-08-12 18:34:05,presail,13.7102,37.5001,6.0065,0.5511,-150.0292,233.6903,,,,2.871334396422372,23.78989999999999,0
2026-08-12 18:34:08,presail,11.6286,36.1823,5.9676,0.6947,-149.0684,232.9797,,,,2.9836894842729,24.553699999999992,0
2026-08-12 18:34:49,presail,282.0618,309.2253,3.4989,0.6152,-53.1733,238.1763,,,,2.7015884048740166,27.1635,270
2026-08-12 18:34:50,presail,282.5041,307.7414,3.4406,1.1224,-53.8074,235.63,,,,2.287799443413149,25.237300000000005,270
2026-08-12 18:34:52,presail,284.0031,309.1222,4.0821,0.2265,-44.2784,236.2904,,,,1.4715925147812279,25.119100000000003,270
2026-08-12 18:34:53,presail,284.0378,311.0874,4.2181,0.1049,-39.5774,237.7294,,,,1.0289262287516812,27.049599999999998,270
2026-08-12 18:34:55,presail,282.851,309.9874,4.5486,,-41.6875,235.7717,3.2276,48.092,64.8699,0.7553892775518521,27.13639999999998,270
2026-08-12 18:35:01,presail,282.3456,311.3682,4.9762,1.6415,-58.6995,233.1013,,,,2.4773774029916718,29.02260000000001,270
2026-08-12 18:35:02,presail,284.4352,309.6894,5.0929,0.2453,-52.5204,234.3677,,,,2.4773774029916718,25.25419999999997,270
2026-08-12 18:35:03,presail,282.4764,310.4457,4.9179,0.3673,-49.1888,234.2235,3.2277,48.092,64.9275,2.81031384914877,27.969299999999976,270
2026-08-12 18:35:04,presail,283.0693,308.2857,4.3931,-0.4133,-45.8312,233.0394,,,,2.963651321958987,25.21640000000002,270
2026-08-12 18:35:05,presail,283.812,311.202,4.5486,0.3208,-43.3927,232.9635,,,,2.9565566277268784,27.389999999999986,270
2026-08-12 18:35:06,presail,284.979,313.385,4.5097,,-45.6087,233.7781,,,,2.8701305160983543,28.406000000000006,270
2026-08-12 18:35:08,presail,286.1302,316.2842,4.3153,-1.2204,-49.4639,235.6918,,,,2.828182796555304,30.153999999999996,270
2026-08-12 18:35:09,presail,287.4676,318.6276,4.3931,0.4517,-54.3428,237.1558,,,,2.878103859802951,31.159999999999968,270
2026-08-12 18:35:47,presail,275.4843,301.6852,8.3585,10.4693,-33.9152,225.6345,3.2281,48.092,64.8935,2.709613439662532,26.20089999999999,270
2026-08-12 18:35:48,presail,274.9059,301.668,8.378,12.3904,-34.8745,224.4682,,,,2.7486654736268776,26.762100000000032,270
2026-08-12 18:35:49,presail,272.196,295.6577,8.7473,,-31.2157,223.0703,,,,2.8954339037343177,23.46169999999995,270
2026-08-12 18:36:05,presail,284.4049,311.1505,10.1468,10.263,-47.1402,234.2367,,,,2.628609263732094,26.745600000000024,270
2026-08-12 18:36:06,presail,281.946,311.2765,10.9049,11.7528,-49.4898,233.095,,,,2.184085994744716,29.330499999999972,270
2026-08-12 18:36:07,presail,279.7077,305.375,10.0302,9.2877,-46.2164,231.0809,3.2283,48.092,65.652,2.0882026769140385,25.66730000000001,270
2026-08-12 18:36:08,presail,278.7936,304.2349,10.4773,,-42.2365,230.2362,,,,2.1503630707335097,25.441299999999956,270
2026-08-12 18:36:09,presail,278.7709,303.3468,10.0885,7.9676,-42.174,229.1235,,,,2.15276129993422,24.57589999999999,270
2026-08-12 18:36:11,presail,278.1808,304.825,10.2246,8.8139,-43.5295,228.3974,3.2283,48.092,65.4848,2.198646778585508,26.644200000000012,270
2026-08-12 18:36:12,presail,277.3793,301.9201,10.1468,8.9182,-44.0041,227.7187,,,,2.2877743662314387,24.54079999999999,270
2026-08-12 18:36:13,presail,277.4656,301.8227,10.3024,7.8214,-42.4451,227.5805,,,,2.312960048023902,24.357100000000003,270
2026-08-12 18:36:14,presail,279.8858,305.1058,10.3412,7.841,-43.038,228.1748,,,,2.312960048023902,25.21999999999997,270
2026-08-12 18:36:16,presail,280.3576,307.7929,10.5162,8.0799,-42.8719,229.9912,,,,1.79315883202579,27.435299999999984,270
2026-08-12 18:36:17,presail,282.0291,307.3518,10.1274,7.9933,-43.9884,232.1423,,,,1.710597027634626,25.322699999999998,270
2026-08-12 18:36:18,presail,283.544,309.9587,10.8078,6.6422,-43.2713,232.7261,,,,1.7861607654191924,26.41470000000004,270
2026-08-12 18:36:19,presail,282.1073,308.1825,10.4579,7.4177,-45.6559,231.8317,3.2284,48.092,65.8846,1.8287132073065233,26.075199999999995,270
2026-08-12 18:36:20,presail,279.8352,306.6012,10.108,8.1927,-43.0849,230.3856,,,,1.8539014482774117,26.76600000000002,270
2026-08-12 18:36:21,presail,278.8358,304.3208,9.3304,6.7239,-39.3552,229.588,,,,1.8222294682991755,25.485000000000014,270
2026-08-12 18:36:22,presail,277.7018,303.6161,9.3887,5.6684,-38.8544,228.5516,,,,1.8526267999353194,25.914300000000026,270
2026-08-12 18:36:23,presail,277.4979,304.613,8.8445,5.6554,-39.2783,,3.2284,48.092,65.7484,1.763956192019038,27.115099999999984,270
2026-08-12 18:36:25,presail,278.1166,305.4954,9.2721,7.4749,-42.4884,227.9634,,,,1.7146674375960018,27.378800000000012,270
2026-08-12 18:36:26,presail,278.9516,305.8506,8.9028,,-44.2954,228.1755,,,,1.6878556242906175,26.899,270
2026-08-12 18:36:27,presail,280.4413,306.4006,9.5637,7.3991,-44.3819,229.0378,3.2285,48.092,64.9927,1.8055237139409985,25.959299999999985,270
2026-08-12 18:36:28,presail,281.6693,306.3032,9.5637,7.6693,-44.7833,230.0876,,,,1.8446620841550265,24.633899999999983,270
2026-08-12 18:36:30,presail,281.1752,305.5756,9.6803,9.0778,-46.9424,231.2939,,,,1.6757033346496844,24.40039999999999,270
2026-08-12 18:36:31,presail,280.9078,304.5958,9.8747,8.2309,-44.6151,231.0224,3.2285,48.092,66.0165,1.6831483946371115,23.687999999999988,270
2026-08-12 18:36:32,presail,277.6396,302.6764,9.6998,7.1454,-43.4397,229.2678,,,,1.6505058407390751,25.036800000000028,270
2026-08-12 18:36:33,presail,279.4415,304.7161,9.311,6.6373,-44.6013,228.4433,,,,1.570780075321175,25.274599999999964,270
2026-08-12 18:36:35,presail,280.3342,306.0569,10.2829,,,229.8597,3.2285,48.092,65.4226,1.3923526573477207,25.722699999999975,270
2026-08-12 18:36:36,presail,281.2068,307.6096,10.0885,6.695,-45.6855,230.5835,,,,1.2973970015995402,26.402800000000013,270
2026-08-12 18:36:37,presail,282.8963,308.1539,10.1468,7.3973,-45.9557,231.5588,,,,1.2585677616154431,25.257600000000025,270
2026-08-12 18:36:38,presail,282.647,307.7929,10.0497,9.1338,-49.1995,232.3459,,,,1.2618878855002815,25.145899999999983,270
2026-08-12 18:36:39,presail,281.76,305.7016,10.3024,8.502,-48.5527,232.0789,3.2286,48.092,65.4894,1.271337141097617,23.941599999999994,270
2026-08-12 18:36:40,presail,281.4819,305.5813,10.3801,7.9998,-47.6591,231.7006,,,,1.2754945316710686,24.099400000000003,270
2026-08-12 18:36:41,presail,280.9216,305.9537,10.3218,8.365,-47.7438,231.3119,,,,1.3719792651290754,25.032100000000014,270
2026-08-12 18:36:42,presail,280.4157,306.0339,10.244,8.7464,-47.505,230.9107,,,,1.481246092846261,25.6182,270
2026-08-12 18:36:44,presail,280.112,303.7077,10.5162,8.7719,-46.5232,230.1654,,,,1.458111734235435,23.595699999999965,270
2026-08-12 18:36:45,presail,279.1733,303.4614,10.3218,7.7117,-44.7927,229.5841,,,,1.458111734235435,24.288100000000043,270
2026-08-12 18:36:46,presail,279.3971,305.1287,9.797,5.9658,-43.625,229.7911,,,,1.5650379157501844,25.731599999999958,270
2026-08-12 18:36:47,presail,279.6307,305.9365,9.8553,6.2013,-43.1088,229.489,3.2287,48.092,65.7513,1.5682811187929715,26.305800000000033,270
2026-08-12 18:36:48,presail,280.1917,306.8074,9.8553,6.8546,-43.7444,229.4587,,,,1.6278255231550236,26.615699999999947,270
2026-08-12 18:36:50,presail,281.9321,310.2738,10.0691,7.5358,-46.2949,231.1966,,,,1.7213676134214844,28.341700000000003,270
2026-08-12 18:36:51,presail,282.8752,309.105,10.2246,8.0107,-47.1394,232.2725,3.2287,48.092,64.7893,1.8136908700937056,26.22980000000001,270
2026-08-12 18:36:52,presail,283.1547,308.8758,10.3801,9.2158,-48.8879,232.7446,,,,1.9856840539208818,25.721100000000035,270
2026-08-12 18:36:53,presail,282.6953,308.9904,10.5162,9.2256,-47.9149,232.783,,,,2.302343277165424,26.295100000000048,270
2026-08-12 18:36:54,presail,284.4874,311.1046,10.4967,,-47.8065,233.5693,,,,2.8288404208862885,26.617200000000025,270
2026-08-12 18:37:07,presail,273.556,298.1386,9.1166,5.0739,-39.1368,223.1812,3.2288,48.092,65.2659,2.955803867606609,24.582600000000014,270
2026-08-12 18:37:47,presail,267.703,292.77,5.0151,0.7961,-37.2755,216.7402,3.2292,48.092,64.7893,2.974412853590508,25.067000000000007,240
2026-08-12 18:37:48,presail,266.4913,290.1401,5.0151,1.1795,-41.2268,216.5663,,,,2.7236314427444386,23.648799999999994,240
2026-08-12 18:37:49,presail,264.0542,289.2978,4.8013,,-40.7029,215.4901,,,,2.388052578348697,25.243600000000015,240
2026-08-12 18:37:50,presail,263.7416,287.8826,4.432,0.8743,-33.9913,213.7549,,,,2.33796440561389,24.14100000000002,240
2026-08-12 18:37:51,presail,262.07,287.3899,4.3153,-0.0661,-32.1794,212.6655,3.2293,48.092,65.0515,2.226759401436747,25.31990000000002,240
2026-08-12 18:37:52,presail,262.0189,287.4644,3.9849,0.7572,-29.5088,212.2469,,,,2.2646689954355206,25.445500000000038,240
2026-08-12 18:37:53,presail,262.203,288.5817,4.0237,0.2947,-29.1851,212.1134,,,,2.527330520279429,26.378700000000038,240
2026-08-12 18:37:55,presail,262.5462,289.8995,4.1987,0.9988,-37.9412,212.4368,3.2293,48.092,64.5878,2.7356123549904234,27.35329999999999,240
2026-08-12 18:37:56,presail,263.151,287.6076,4.3153,1.0105,-44.4761,212.9697,,,,2.77959801458383,24.45659999999998,240
2026-08-12 18:37:57,presail,262.2929,288.3754,4.1793,0.9184,-44.4296,212.5287,,,,2.818996169187026,26.08250000000004,240
2026-08-12 18:37:58,presail,261.6862,286.1867,4.3348,,-43.4687,211.9807,,,,2.4749935249255395,24.500499999999988,240
2026-08-12 18:38:00,presail,261.4915,282.1932,4.3153,1.0733,,,,,,2.0835254784316457,20.701700000000017,240
2026-08-12 18:38:01,presail,259.5719,284.4105,4.1015,-0.4549,-42.7971,211.3587,,,,2.000145233721714,24.838599999999985,240
2026-08-12 18:38:02,presail,258.7601,282.514,4.0237,0.5616,-43.1821,210.0209,,,,2.017752511589029,23.753899999999987,240
2026-08-12 18:38:05,presail,258.3032,282.3421,4.1793,1.3416,-41.0535,207.9918,,,,2.2567065599196536,24.038900000000012,240
2026-08-12 18:38:06,presail,258.0376,284.2272,4.1598,,-41.3149,208.0152,,,,2.425842721588926,26.189599999999984,240
2026-08-12 18:38:07,presail,258.3183,283.2417,4.1209,0.6633,-39.132,208.0218,3.2294,48.092,65.2137,2.34120934049156,24.92339999999996,240
2026-08-12 18:38:11,presail,258.3533,284.8975,4.0237,,-36.0557,208.2245,,,,2.0627125247414737,26.54419999999999,240
2026-08-12 18:38:13,presail,258.7715,282.8807,4.1987,0.9035,-38.2979,208.6803,,,,1.8221015163517975,24.109199999999987,240
2026-08-12 18:38:14,presail,256.409,283.5454,4.1404,0.7828,-38.2219,207.6294,,,,1.8750947872047925,27.13639999999998,240
2026-08-12 18:38:15,presail,255.6467,279.9185,4.0432,0.0614,-38.7104,206.7034,3.2295,48.092,65.104,1.8750947872047925,24.271799999999985,240
2026-08-12 18:38:16,presail,254.1996,284.2902,3.9071,0.9886,-40.0426,205.3513,,,,2.037526275435258,30.090600000000023,240
2026-08-12 18:38:17,presail,254.5995,278.234,3.8294,,-36.719,204.8519,,,,2.117214876073697,23.634499999999974,240
2026-08-12 18:38:19,presail,253.6578,279.1508,3.8099,-0.4301,-31.161,203.8023,3.2295,48.092,64.7232,2.0767997783349723,25.492999999999995,240
2026-08-12 18:38:20,presail,253.4991,278.1997,3.5961,-0.2646,-30.5275,203.6246,,,,2.217841795168201,24.70060000000001,240
2026-08-12 18:38:21,presail,254.2794,279.1966,3.3628,-0.5507,-30.2025,203.9114,,,,2.4159088329032072,24.91719999999998,240
2026-08-12 18:38:22,presail,255.7213,280.5545,3.1685,-0.2788,-29.7068,204.4372,,,,2.395403939415394,24.833200000000005,240
2026-08-12 18:38:23,presail,257.1627,282.3421,3.46,0.7958,-34.1518,205.8784,3.2296,48.092,64.0988,2.395403939415394,25.179400000000044,240
2026-08-12 18:38:24,presail,258.1976,284.1412,3.5184,,-34.1087,206.8013,,,,2.2862132579000005,25.943600000000004,240
2026-08-12 18:38:26,presail,260.0274,288.0603,3.9654,0.8634,-61.0867,209.2329,,,,2.3254555337581766,28.032899999999984,240
2026-08-12 18:38:27,presail,259.2061,286.8169,4.1015,2.5125,-57.3215,209.295,3.2296,48.092,64.3343,2.3984361221340897,27.610799999999983,240
2026-08-12 18:38:28,presail,258.2373,281.202,4.2764,1.5743,-53.236,208.9018,,,,2.4841381927678876,22.964699999999993,240
2026-08-12 18:38:29,presail,255.0512,279.4029,4.3736,0.6405,-34.8864,206.0138,,,,2.4841381927678876,24.351699999999994,240
