t,HDGt,COGt,SOG,ROLL,PITCH,AWA,TWA,hdg_rollstd,dev_deg,heading_bin_30
2026-08-10 16:00:03,98.0007,82.8783,7.7365,-0.2903,1.9176,12.2887,21.7272,2.1064851563173237,-15.122399999999999,90
2026-08-10 16:00:04,97.9373,82.9815,7.6393,-0.2532,1.9415,12.7184,22.5263,2.166156959472802,-14.95580000000001,90
2026-08-10 16:00:05,105.1307,82.7867,7.6393,,,12.9995,23.1602,2.1635475646472835,-22.343999999999994,90
2026-08-10 16:00:06,96.5174,83.6117,7.6976,-0.7584,1.9886,12.9239,22.7612,2.1536155061916733,-12.905699999999996,90
2026-08-10 16:00:07,95.5778,82.6377,7.717,-0.2773,2.5646,13.2811,23.2807,2.098049316474058,-12.940100000000001,90
2026-08-10 16:00:08,94.3563,81.572,7.717,0.3077,1.5789,11.5045,20.5184,2.120876107132632,-12.784300000000002,90
2026-08-10 16:00:09,96.5275,82.9987,7.6976,0.0824,1.9373,13.336,23.4236,2.148860157463558,-13.52879999999999,90
2026-08-10 16:00:11,97.2245,82.9299,7.6004,-0.3601,2.1941,11.6693,20.3573,2.1361241967066773,-14.294600000000003,90
2026-08-10 16:00:12,97.2864,83.1935,7.6393,-0.3238,2.2332,12.3071,21.6466,2.129004529360084,-14.092899999999986,90
2026-08-10 16:00:13,97.5915,82.1965,7.6587,-0.4333,2.3212,12.407,21.806,2.129004529360084,-15.394999999999982,90
2026-08-10 16:00:15,97.6048,83.0273,7.6587,0.437,2.3016,11.063,19.2809,2.1199457866380484,-14.577499999999986,90
2026-08-10 16:00:16,98.2204,84.242,7.6587,-1.2784,2.9029,13.0022,22.8121,0.9106298549907512,-13.978399999999993,90
2026-08-10 16:00:17,97.2399,81.8356,7.5032,0.5657,1.8233,16.0855,27.945,0.9112461494089329,-15.404300000000006,90
2026-08-10 16:00:18,96.4891,81.6981,7.6393,-0.0405,1.9802,12.491,22.0314,0.8607541889822024,-14.790999999999997,90
2026-08-10 16:00:19,95.782,80.2026,7.5615,-1.139,2.6425,11.3701,19.5483,0.6045099295300161,-15.579399999999993,90
2026-08-10 16:00:21,96.634,81.8184,7.5421,-0.8278,2.2922,14.6305,25.1056,0.59163701116151,-14.815600000000018,90
2026-08-10 16:00:22,96.7618,80.598,7.6199,,,14.4641,24.8069,0.667119955972385,-16.16379999999998,90
2026-08-10 16:00:24,97.459,84.2592,7.5421,-0.0172,2.2018,3.7997,6.8414,0.6869558300011936,-13.199799999999982,90
2026-08-10 16:00:25,97.8014,82.3455,8.0086,-0.9167,1.8042,19.597,33.4073,0.6869558300011936,-15.455899999999986,90
2026-08-10 16:00:26,97.019,81.4288,7.5032,-1.1329,2.0209,15.6278,26.9744,0.6655180389212264,-15.59020000000001,90
2026-08-10 16:00:27,97.1072,83.8524,7.6004,-0.0552,2.0135,10.9908,19.3611,0.5868029493277611,-13.254799999999989,90
2026-08-10 16:00:28,96.9216,82.2825,7.717,-0.8404,2.6834,11.0162,19.5513,0.6399970189246547,-14.639099999999985,90
2026-08-10 16:00:29,97.1726,82.4715,7.7365,-0.1181,2.1497,10.6315,18.8157,0.7145526596983259,-14.701099999999997,90
2026-08-10 16:00:30,97.1366,82.0991,7.6782,-1.1468,2.2671,13.6624,24.2302,0.6916518576295161,-15.037499999999994,90
2026-08-10 16:00:32,95.713,81.2282,7.8337,-0.1023,2.7117,12.3487,22.0277,1.112978481652202,-14.484800000000007,90
2026-08-10 16:00:33,95.9343,81.7152,7.717,0.4255,2.3934,12.2506,21.8839,1.242507684815682,-14.219099999999997,90
2026-08-10 16:00:34,96.6915,81.3371,7.7754,-0.4485,3.0519,13.657,24.4979,1.2665379086205155,-15.354399999999998,90
2026-08-10 16:00:36,96.5851,81.3084,7.7365,,,13.7126,24.0711,1.4300673724049993,-15.276700000000005,90
2026-08-10 16:00:37,96.137,82.6091,7.6976,-0.1049,2.1897,13.8013,24.5423,1.487647627819108,-13.527899999999988,90
2026-08-10 16:00:38,95.4073,83.0846,7.6976,0.1538,1.8241,12.7179,22.6824,1.4923726683242569,-12.322699999999998,90
2026-08-10 16:00:39,95.2076,82.3168,7.6393,-0.2837,2.25,13.8131,24.4457,1.491197469542713,-12.890800000000013,90
2026-08-10 16:00:40,96.5521,81.0392,7.6393,0.0376,1.6392,10.9072,19.3168,1.5107765607755321,-15.512900000000002,90
2026-08-10 16:00:42,100.3004,84.2191,7.6004,-1.4242,2.5587,7.6166,13.6048,1.5120475022979993,-16.0813,90
2026-08-10 16:00:43,99.1697,83.1476,7.4643,,,15.0712,27.0905,1.4592968005169855,-16.022100000000023,90
2026-08-10 16:00:44,98.628,84.6316,7.5615,-0.3276,3.2055,13.1055,23.1664,1.424709286910517,-13.996399999999994,90
2026-08-10 16:00:46,99.6485,84.0128,7.5421,-0.4967,2.5991,13.3737,23.2419,1.4223620891077082,-15.635699999999986,90
2026-08-10 16:00:47,98.8907,82.632,7.5227,-0.5483,2.0195,,,1.4467185030775023,-16.258699999999976,90
2026-08-10 16:00:48,97.7816,82.0304,7.5615,-0.9862,2.094,14.2305,24.7995,1.444766071731729,-15.751199999999983,90
2026-08-10 16:00:49,97.6051,83.182,7.5615,-0.0833,2.4756,13.7527,23.7861,1.359295841064271,-14.423099999999977,90
2026-08-10 16:01:02,94.5121,81.9502,7.8531,-0.4537,2.552,15.0353,26.5052,0.9493867000849929,-12.561900000000009,90
2026-08-10 16:01:08,95.2187,80.3516,7.6004,-1.4052,2.7037,14.6055,26.1273,1.3603403451539824,-14.867099999999994,90
2026-08-10 16:01:09,96.1052,82.0647,7.6587,,,19.276,33.7424,1.4281452682335651,-14.040500000000009,90
2026-08-10 16:01:10,96.1627,80.4089,7.581,-0.7331,2.7189,15.3316,27.4428,1.3983759950731747,-15.753800000000012,90
2026-08-10 16:01:11,96.4802,81.36,7.4838,-0.7485,2.3126,14.0963,25.1705,1.36548676556461,-15.120200000000011,90
2026-08-10 16:01:12,96.6749,81.0907,7.2311,-0.9315,2.9825,13.8249,24.9395,1.36548676556461,-15.58420000000001,90
2026-08-10 16:01:14,97.8634,84.2363,7.3672,-0.4825,1.1706,23.6699,41.0906,1.1429582064708053,-13.627099999999984,90
2026-08-10 16:01:15,97.759,83.1992,7.6976,0.3706,2.1611,11.8059,21.722,1.0329184671734086,-14.559799999999996,90
2026-08-10 16:01:16,98.6306,83.1877,7.6199,-0.7958,2.1511,16.2106,28.6289,1.0194997603469687,-15.442900000000009,90
2026-08-10 16:01:18,97.7411,82.3512,7.7948,-0.7058,2.6533,14.2169,26.1272,1.03693449059028,-15.389900000000011,90
2026-08-10 16:01:19,98.4443,82.7236,7.6782,-0.6771,1.8229,14.1878,25.7204,1.0269547855531553,-15.720699999999994,90
2026-08-10 16:01:20,97.213,78.3806,7.3477,-1.1604,1.2541,17.7257,30.5804,1.0206695089886315,-18.832400000000007,90
2026-08-10 16:01:21,97.067,78.2431,7.6004,-0.8598,2.2195,7.5278,13.8978,0.9739568279993284,-18.82389999999998,90
2026-08-10 16:01:23,96.2425,80.5063,8.0086,,,22.0842,38.8844,0.9509023703350427,-15.736199999999997,90
2026-08-10 16:01:24,95.4238,80.6495,7.5615,0.069,1.4805,12.1424,22.2728,0.9411284120200267,-14.774299999999982,90
2026-08-10 16:01:25,97.0578,82.2137,7.4449,0.3064,1.7869,9.2308,16.6505,0.9999012711797884,-14.844099999999997,90
2026-08-10 16:01:27,96.567,82.2538,7.6782,-0.3431,2.3443,14.692,26.515,0.947724537862611,-14.313199999999995,90
2026-08-10 16:01:28,98.8239,83.8925,7.3088,0.3675,2.4794,14.3958,25.8583,0.947724537862611,-14.931399999999996,90
2026-08-10 16:01:29,98.964,82.4773,7.6587,,,13.1447,23.8136,1.0419052241802302,-16.486699999999985,90
2026-08-10 16:01:30,98.4344,83.5716,7.5227,-0.7557,2.0932,13.3997,23.9044,1.1039857903294445,-14.862799999999993,90
2026-08-10 16:01:31,97.3939,81.0392,7.5032,-0.1352,1.9473,12.2568,21.9613,1.3603852260531577,-16.35470000000001,90
2026-08-10 16:01:32,97.2227,83.2221,7.581,-1.0254,1.3383,15.1214,26.2955,1.4164822029597646,-14.00060000000002,90
2026-08-10 16:01:34,96.7614,81.4975,7.6976,0.0564,2.6118,12.5548,22.4786,1.421910983867639,-15.263899999999978,90
2026-08-10 16:01:35,95.9995,78.5754,7.3866,-1.8529,2.5921,10.965,19.6672,1.4158073078422233,-17.42410000000001,90
2026-08-10 16:01:36,97.1748,83.0044,7.6004,-0.7265,2.4906,26.38,43.7403,1.449718955369175,-14.1704,90
2026-08-10 16:01:39,95.3282,81.9387,7.6587,-1.2016,2.6374,12.7232,22.525,1.2937099734184758,-13.389499999999998,90
2026-08-10 16:01:40,94.9496,81.148,7.6004,0.1118,3.1872,14.1014,25.3887,1.117298503629486,-13.801600000000008,90
2026-08-10 16:01:41,93.5069,80.1339,7.6004,-0.7691,3.4346,9.2195,16.5838,0.9671382147642301,-13.37299999999999,90
2026-08-10 16:01:42,94.9554,81.8126,7.5421,-0.6904,3.1541,14.0296,24.2371,0.9318044738455071,-13.142799999999994,90
2026-08-10 16:01:43,95.1992,78.8103,7.3283,-0.4988,2.3527,22.8007,38.3277,0.8866173742568748,-16.388900000000007,90
2026-08-10 16:01:44,95.7424,83.9039,7.4643,-0.1215,1.7553,9.909,17.4797,0.8815640782308486,-11.83850000000001,90
2026-08-10 16:01:45,95.5841,82.9586,7.581,,,11.4073,20.4201,0.8584690031933049,-12.625499999999988,90
2026-08-10 16:01:47,95.8181,80.787,7.5227,-1.0548,2.4425,23.7426,40.3722,0.824502365669305,-15.03109999999998,90
2026-08-10 16:01:48,96.1502,81.9043,7.6976,-0.4653,2.5881,12.9624,23.0051,0.8497690709216508,-14.245900000000006,90
2026-08-10 16:01:49,96.7806,81.635,7.6393,-1.0016,2.2792,14.2091,25.3147,0.8990077197201539,-15.145600000000002,90
2026-08-10 16:01:50,96.1156,82.7294,7.6199,0.0158,1.8657,12.4838,22.2377,0.9556650239484538,-13.386200000000002,90
2026-08-10 16:01:51,96.2178,82.5747,7.6782,-0.2655,1.6498,11.7972,20.988,0.9471559588391466,-13.643100000000004,90
2026-08-10 16:01:53,96.5056,83.7091,7.892,-1.2493,2.999,10.2728,18.9661,0.6991552373475304,-12.79649999999998,90
2026-08-10 16:01:54,96.6828,82.7809,7.6587,,,11.8503,21.4727,1.2193591855843584,-13.901900000000012,90
2026-08-10 16:01:55,95.6682,80.3344,7.6976,-1.3299,3.4003,20.3377,35.2489,2.7508990525962083,-15.333799999999997,90
2026-08-10 16:01:56,96.2143,83.5659,7.2894,-0.3659,2.1234,3.9878,7.1661,2.7950488871115327,-12.648399999999981,90
2026-08-10 16:02:22,137.6506,117.0667,7.5227,,,-3.1255,-5.4212,2.3054176705229286,-20.5839,120
2026-08-10 16:02:23,135.7668,116.0125,7.5032,0.3936,2.9611,-6.5732,-11.3183,1.5648552805746672,-19.7543,120
2026-08-10 16:02:24,135.037,115.938,7.5032,-0.1243,2.7746,-6.4126,-10.9643,1.4135125352793025,-19.09899999999999,120
2026-08-10 16:02:26,133.5061,116.5167,7.581,0.3817,2.2817,-0.3377,-0.5893,1.3131597410169615,-16.98939999999999,120
2026-08-10 16:02:27,134.6255,116.7745,7.6587,0.5422,2.7352,-3.5989,-6.3766,1.3131597410169615,-17.851,120
2026-08-10 16:02:28,134.6092,115.8463,7.4449,-0.2801,2.6563,-8.0174,-14.0965,1.0824115607391698,-18.762900000000002,120
2026-08-10 16:02:29,134.2008,112.8097,7.6587,,,-6.2914,-11.017,1.0554590814734588,-21.391099999999994,120
2026-08-10 16:02:30,135.4952,113.566,7.6782,-0.2222,2.1209,-6.8568,-12.0678,1.0917960933911168,-21.92920000000001,120
2026-08-10 16:02:31,135.6904,115.1244,7.6199,-0.5043,2.4351,-5.6189,-9.7875,1.0582590063416368,-20.56600000000003,120
2026-08-10 16:02:33,136.1838,115.7146,7.7754,-0.3201,2.732,-5.8066,-10.2755,0.9416517518209366,-20.4692,120
2026-08-10 16:02:36,136.1765,114.1332,7.8142,,,-3.1649,-5.609,1.0394045565604526,-22.043299999999988,120
2026-08-10 16:02:38,136.8369,114.1103,7.6199,-0.4393,2.8102,-5.88,-10.0665,0.9576226241255706,-22.72660000000002,120
2026-08-10 16:02:39,136.2631,114.1103,7.5421,-0.3006,2.8556,,,1.003355078569816,-22.152800000000013,120
2026-08-10 16:02:41,136.0475,115.0614,7.4449,0.1979,2.0801,-5.7562,-9.75,0.860305525428597,-20.98610000000002,120
2026-08-10 16:02:42,136.4605,114.8895,7.2894,,,-5.8916,-10.0902,0.8059239936594484,-21.570999999999998,120
2026-08-10 16:02:43,136.6456,115.239,7.5032,-0.2346,2.8856,-5.6734,-9.6875,0.7798581723068383,-21.406599999999997,120
2026-08-10 16:02:44,136.2574,114.8723,7.0561,-0.0999,2.8214,-5.6361,-9.6067,0.756861980295112,-21.385099999999994,120
2026-08-10 16:02:46,137.3838,116.3104,7.4449,-0.4385,2.579,-5.2362,-8.9607,0.7161559984392907,-21.073399999999992,120
2026-08-10 16:02:47,138.0816,115.6515,7.4643,-0.6413,2.2709,-5.3699,-9.0344,0.7081241849889249,-22.43010000000001,120
2026-08-10 16:02:48,137.1165,115.7088,7.5421,-0.8963,2.3861,-6.0651,-10.2357,0.71301904906588,-21.407700000000006,120
2026-08-10 16:02:49,138.4568,115.6744,7.581,,,-4.9311,-8.4597,0.7109513022544034,-22.782399999999996,120
2026-08-10 16:02:50,138.31,117.4793,7.6976,-0.1252,2.5119,-6.8978,-11.9813,0.6883475603120545,-20.830700000000007,120
2026-08-10 16:02:52,137.382,115.5255,7.6199,-0.2581,1.9764,-7.0437,-12.1284,0.6998432654298338,-21.85650000000001,120
2026-08-10 16:02:53,137.1494,116.087,7.6393,-0.2465,1.6457,-5.5218,-9.5479,0.7032775207904248,-21.062400000000025,120
2026-08-10 16:02:55,136.6576,116.4709,7.6782,-0.303,2.0347,-5.5568,-9.6939,0.6673364076331382,-20.186700000000002,120
2026-08-10 16:02:56,136.9005,116.5568,7.8531,-0.1678,2.2746,-5.341,-9.2286,0.6522235549321576,-20.343700000000013,120
2026-08-10 16:02:58,137.8478,117.8861,7.6199,-0.6988,2.1193,-4.6967,-8.1069,0.6386900646606959,-19.961700000000008,120
2026-08-10 16:02:59,137.2253,117.1126,7.7754,0.0805,2.5545,-5.6953,-10.0555,0.6833736264395757,-20.112700000000018,120
2026-08-10 16:03:00,136.6774,116.0411,8.0864,0.3767,2.4477,-5.4635,-9.9912,0.6400445696835997,-20.636300000000006,120
2026-08-10 16:03:01,136.1955,117.7486,8.0281,,,-5.9166,-10.8197,0.5785381405335879,-18.446900000000028,120
2026-08-10 16:03:02,136.08,117.8001,7.9697,-0.1595,2.6786,-5.6919,-10.4204,0.5785381405335879,-18.279899999999998,120
2026-08-10 16:03:04,136.7493,114.7806,7.9114,0.1188,2.1752,-4.5188,-8.2388,0.5757462361020221,-21.968700000000013,120
2026-08-10 16:03:05,136.9524,118.2585,7.6587,-0.3379,2.0759,-6.0458,-10.4966,0.5799600141390339,-18.693900000000014,120
2026-08-10 16:03:06,136.8622,116.8948,7.6004,0.3207,1.9571,-6.6016,-11.3845,0.585063080576589,-19.967399999999998,120
2026-08-10 16:03:07,137.6583,117.0438,7.7559,-0.5027,2.5879,-5.5509,-9.6545,0.6392268620203724,-20.614499999999992,120
2026-08-10 16:03:09,138.2073,115.7719,7.5421,-0.7261,1.5881,-3.712,-6.3509,0.862352164027231,-22.435400000000016,120
2026-08-10 16:03:10,137.9463,116.8318,7.6782,,,-5.3104,-9.1674,1.0032229227019032,-21.11450000000002,120
2026-08-10 16:03:11,136.9997,116.6256,7.6782,0.4989,1.6577,-3.7843,-6.5591,1.0236370666062817,-20.3741,120
2026-08-10 16:03:13,136.9115,116.8318,7.717,-0.1276,2.4289,-7.3745,-12.6798,0.9180417588477207,-20.079700000000003,120
2026-08-10 16:03:14,137.0549,116.1042,7.6393,-0.4484,2.3414,-8.1301,-14.0819,0.8950265151846621,-20.950699999999983,120
2026-08-10 16:03:15,137.6541,116.9865,7.7948,-0.7456,2.3434,-6.6705,-11.5565,0.8640280120934193,-20.667599999999993,120
2026-08-10 16:03:17,138.3005,116.2875,7.892,,,-6.1571,-10.6715,0.788855836089769,-22.013000000000005,120
2026-08-10 16:03:18,138.4264,117.4334,7.6782,-0.3431,2.4585,-6.447,-11.1242,0.8486804929976532,-20.992999999999995,120
2026-08-10 16:03:19,139.6687,117.9892,7.6976,0.3146,2.2355,-5.4405,-9.3745,0.8713830464310905,-21.67950000000002,120
2026-08-10 16:03:20,139.663,120.281,7.7559,0.0449,1.8196,-4.4564,-7.7359,0.8887551335592957,-19.382000000000005,120
2026-08-10 16:03:21,138.8675,118.8085,7.9114,-0.0356,2.1137,-3.9111,-6.9511,0.891169555770896,-20.059000000000026,120
2026-08-10 16:03:23,138.7224,118.1152,7.7559,-0.021,2.9973,-3.8776,-6.8005,0.8989587009874078,-20.607199999999978,120
2026-08-10 16:03:24,137.5934,118.0694,7.6976,,,-3.7742,-6.6681,0.8671234924705843,-19.524,120
2026-08-10 16:03:25,137.3114,117.5652,7.6976,0.2175,2.5778,-4.2063,-7.3418,0.839709386096548,-19.746199999999988,120
2026-08-10 16:03:26,137.7718,118.0694,7.7754,0.1041,1.9165,-4.925,-8.6341,0.8594705794349026,-19.70240000000001,120
2026-08-10 16:03:27,138.0382,118.9919,7.892,-0.0245,1.749,-4.74,-8.5337,0.8705509873684971,-19.046299999999974,120
2026-08-10 16:03:28,136.6298,117.7428,8.0475,-0.1404,1.4632,-5.2147,-9.505,0.8698020850970931,-18.887,120
2026-08-10 16:03:30,137.1931,117.5652,7.9309,-0.4741,2.466,-7.2479,-13.6251,0.7873665643046412,-19.627899999999983,120
2026-08-10 16:03:31,137.646,116.1385,7.8726,-0.0643,2.5778,-6.0254,-11.2196,0.6792841397155733,-21.507499999999993,120
2026-08-10 16:03:32,138.2297,118.6997,7.717,-0.2974,2.5514,-5.2887,-9.6975,0.6568807446608957,-19.53,120
2026-08-10 16:03:33,136.5787,117.7829,7.7948,-0.2145,2.2892,-5.4511,-9.9339,0.6476868641209215,-18.795799999999986,120
2026-08-10 16:03:34,137.7842,116.6026,7.7948,,,-4.5455,-8.2847,0.620762514492748,-21.181600000000003,120
2026-08-10 16:03:35,138.106,116.7803,7.892,-0.1596,1.9167,-4.4581,-8.0113,0.6274174187243878,-21.325699999999983,120
2026-08-10 16:03:37,139.1024,116.4078,7.581,-0.3939,2.3462,-5.7775,-10.1824,0.62024198893996,-22.69459999999998,120
2026-08-10 16:03:38,138.2349,115.1416,7.8142,0.2995,2.6153,-6.5569,-11.6071,0.6253123949998612,-23.0933,120
2026-08-10 16:03:39,137.7724,119.2096,7.7754,0.0225,2.5086,-6.1929,-10.8977,0.5521543146776088,-18.56280000000001,120
2026-08-10 16:03:40,138.5667,117.1298,7.6393,0.326,2.7884,-6.709,-11.8213,0.5565280887111015,-21.43689999999998,120
2026-08-10 16:03:41,138.2353,117.8173,7.581,0.1173,1.7285,-6.5415,-11.2735,0.5347308758316089,-20.418000000000006,120
2026-08-10 16:03:43,138.3317,118.6309,7.6782,0.119,2.0379,-7.2506,-12.6206,0.5583143324231287,-19.700800000000015,120
2026-08-10 16:03:44,138.2102,118.8658,7.7754,0.4621,2.331,-7.5605,-13.0008,0.39239426679342676,-19.344400000000007,120
2026-08-10 16:03:45,138.3502,116.8891,7.717,0.0783,2.6456,-7.2661,-12.4941,0.3806644498143979,-21.461099999999988,120
2026-08-10 16:03:46,138.353,119.1638,7.6199,-0.3042,2.8596,-7.2869,-12.3721,0.3851239523151432,-19.189200000000028,120
2026-08-10 16:03:47,138.2194,116.5912,7.5615,0.0125,2.8532,-7.0224,-11.965,0.3765122080343835,-21.628199999999993,120
2026-08-10 16:03:48,137.6202,116.4651,7.4449,-0.0706,2.1079,,,0.33534577192668863,-21.155100000000004,120
2026-08-10 16:03:50,138.6758,115.6114,7.406,-0.4611,1.6457,-6.8322,-11.6453,0.34329440486195395,-23.064400000000006,120
2026-08-10 16:03:51,138.7537,115.2161,7.27,,,-6.8244,-11.5505,0.34355639327176735,-23.537599999999998,120
2026-08-10 16:03:52,138.443,116.8376,7.27,-0.1507,1.7734,-7.2266,-12.0895,0.3434812414848384,-21.60540000000003,120
2026-08-10 16:03:53,139.0416,117.9663,7.3866,-0.8759,1.4261,-4.6492,-7.8019,0.36268487493675816,-21.07529999999997,120
2026-08-10 16:03:54,138.025,118.6825,7.8337,0.4899,2.4376,-7.073,-12.083,0.3659814974600448,-19.3425,120
2026-08-10 16:03:56,138.0078,116.8662,7.581,-0.0706,2.9728,-8.4224,-14.262,0.37471494169015185,-21.141599999999983,120
2026-08-10 16:03:57,138.5286,118.333,7.5615,-0.0227,2.2327,-7.9073,-13.5127,0.43769853479664966,-20.195600000000013,120
2026-08-10 16:03:58,138.5611,117.6798,7.7365,,,-7.0535,-12.2163,0.45173765999540155,-20.88130000000001,120
2026-08-10 16:03:59,138.9579,118.2986,7.7754,-0.3014,2.2309,-6.9875,-12.1866,0.4107465627037773,-20.6593,120
2026-08-10 16:04:01,138.5759,117.7944,7.7365,0.1568,2.0055,-7.2431,-12.5773,0.45792521994115787,-20.781499999999994,120
2026-08-10 16:04:02,138.2379,117.9262,7.717,0.5375,2.2858,-7.4044,-12.8399,0.47033500032790143,-20.311700000000002,120
2026-08-10 16:04:03,137.7863,117.0152,7.892,0.2271,2.6471,-7.7336,-13.5458,0.4858511295945634,-20.77110000000002,120
2026-08-10 16:04:23,137.4066,117.5423,7.6782,-0.3143,2.0061,,,0.7350945720359872,-19.864300000000014,120
2026-08-10 16:04:24,138.391,117.0782,7.6393,-0.6663,2.2407,-6.819,-11.7983,0.7311020890140046,-21.31279999999998,120
2026-08-10 16:04:27,137.6595,115.4281,7.6393,0.0478,1.8106,-7.038,-12.0855,0.902574612860381,-22.231400000000008,120
2026-08-10 16:04:28,137.8078,116.8547,7.8142,-0.292,2.0593,-6.399,-11.0237,0.9783888865645244,-20.953100000000006,120
2026-08-10 16:04:29,137.3701,115.8177,7.5615,0.1252,2.0064,-6.4356,-10.9452,0.9866070056488407,-21.552400000000006,120
2026-08-10 16:04:31,137.3619,117.548,7.3283,0.2829,2.0625,-5.6958,-9.6841,0.959690745018905,-19.81389999999999,120
2026-08-10 16:04:32,137.9702,117.2902,7.4643,0.565,2.6805,-6.3265,-10.5424,0.9791677498749289,-20.680000000000007,120
2026-08-10 16:04:33,138.3419,119.1523,7.4838,-0.0374,2.3322,-7.2434,-12.1175,0.9499313681238506,-19.189600000000013,120
2026-08-10 16:04:34,139.04,119.1466,7.3672,,,-6.5518,-11.0066,0.9222056560511751,-19.893399999999986,120
2026-08-10 16:04:35,139.9285,118.3101,7.3866,-0.6426,2.3832,-6.1115,-10.2749,0.9412117245025426,-21.61840000000001,120
2026-08-10 16:04:37,140.4325,120.006,7.3672,-0.3574,2.7163,-6.5257,-11.0436,1.0177277626673935,-20.426500000000004,120
2026-08-10 16:04:38,140.2155,119.5878,7.3672,-0.2161,2.3387,-6.4517,-10.9448,1.0149051533880178,-20.627700000000004,120
2026-08-10 16:04:39,138.0785,120.1722,7.5615,-0.1894,2.0774,-6.947,-11.7461,1.0063569862390407,-17.906299999999987,120
2026-08-10 16:04:40,137.5046,117.9033,7.4838,0.1187,1.7872,-7.708,-13.0446,1.0023205911795592,-19.60130000000001,120
2026-08-10 16:04:41,138.5939,116.7172,7.7754,-0.399,2.3139,-6.7686,-11.6279,1.0592165880455253,-21.87669999999997,120
2026-08-10 16:04:43,138.3932,118.522,7.6782,-0.2557,1.9448,-7.2103,-12.6051,1.3271004842073872,-19.871199999999988,120
2026-08-10 16:04:44,138.8791,119.3185,7.8726,-0.5065,1.8364,-7.2426,-12.5735,1.3648532242243319,-19.560599999999994,120
2026-08-10 16:04:45,137.6856,117.2501,7.7365,-0.3903,2.31,-7.723,-13.3405,1.3998942553781295,-20.43549999999999,120
2026-08-10 16:04:46,136.5417,116.6198,7.6004,-1.2293,2.2516,-6.2533,-10.8744,1.3443972037233773,-19.921899999999994,120
2026-08-10 16:04:47,137.9202,117.5423,7.6199,-0.3503,1.8883,-5.5073,-9.5089,1.3180523378750217,-20.37790000000001,120
2026-08-10 16:04:48,138.9706,118.3387,7.2894,,,-7.1448,-12.338,1.165951393463141,-20.631899999999973,120
2026-08-10 16:04:49,138.1974,119.2039,7.8337,-0.2758,2.02,-7.7668,-13.3373,1.0458782981009982,-18.993499999999983,120
2026-08-10 16:04:51,136.6575,116.9063,7.4643,0.1339,2.1614,-7.4779,-12.6978,1.1873445780381502,-19.751199999999983,120
2026-08-10 16:04:52,135.906,117.1813,7.581,-0.0214,2.1883,-8.6452,-14.8021,1.4799806428227975,-18.724700000000013,120
2026-08-10 16:04:53,135.6535,115.6515,7.5227,0.3419,1.8754,-4.3221,-7.3554,2.2843295022400363,-20.00200000000001,120
2026-08-10 16:05:20,165.1746,145.3709,7.5227,-0.6143,2.9504,-21.9285,-36.8712,1.7586227866208912,-19.803699999999992,150
2026-08-10 16:05:21,166.6797,145.9667,7.7948,-0.0944,2.102,-21.7954,-36.8317,1.295525821338767,-20.712999999999994,150
2026-08-10 16:05:22,167.3824,148.6596,7.1728,-0.588,2.514,-21.53,-37.5114,0.9831213887905447,-18.722799999999978,150
2026-08-10 16:05:23,167.9727,147.6627,7.7754,-0.6845,2.1697,-21.1667,-35.9344,1.0326670304325214,-20.310000000000002,150
2026-08-10 16:05:24,166.8144,146.5168,7.6976,,,-22.078,-37.5451,1.033309248474411,-20.297600000000017,150
2026-08-10 16:05:26,166.6792,147.1356,8.1447,0.1789,2.9185,-21.1766,-36.071,1.0889048825831966,-19.543599999999998,150
2026-08-10 16:05:27,166.4924,147.4564,8.0086,0.0722,2.6157,-21.6367,-37.1048,1.1424593228973885,-19.036,150
2026-08-10 16:05:28,166.0959,148.9289,8.7667,-0.0581,2.6201,-21.5671,-37.4646,1.2362521076657043,-17.167,150
2026-08-10 16:05:29,166.1806,148.9576,7.2894,-0.064,2.6553,-22.1203,-38.5852,1.3598257686918642,-17.222999999999985,150
2026-08-10 16:05:31,165.2178,148.9576,7.5615,0.9234,2.3302,-23.4168,-39.9836,1.4658857442884001,-16.260199999999998,150
2026-08-10 16:05:32,164.4557,148.9576,7.5615,,,-22.3544,-39.7061,1.5157105817305656,-15.498099999999994,150
2026-08-10 16:05:33,164.4242,148.9576,7.7559,0.4843,2.2466,-23.1805,-41.712,1.4690247400355139,-15.4666,150
2026-08-10 16:05:34,164.7511,147.5882,7.8142,0.688,1.941,,,1.3959793207539597,-17.162900000000008,150
2026-08-10 16:05:36,164.255,146.1272,7.7948,-0.0703,2.0412,-22.9369,-39.6383,1.3982315374750847,-18.127800000000008,150
2026-08-10 16:05:37,164.133,146.4308,7.9697,0.1244,2.5045,-23.1148,-40.0622,1.3727755088388995,-17.702200000000005,150
2026-08-10 16:05:38,163.6563,146.8262,8.4168,0.3871,2.1724,-23.6049,-40.6803,1.2652572672159583,-16.830099999999987,150
2026-08-10 16:05:39,163.1229,146.8262,7.6199,-0.2978,2.6123,-22.2948,-38.4402,1.1648030692937401,-16.296699999999987,150
2026-08-10 16:05:40,163.1677,146.8262,7.9892,,,-23.3758,-40.201,0.9658592446719542,-16.341499999999996,150
2026-08-10 16:05:42,163.1585,145.2677,7.892,-0.4102,2.5392,-22.6708,-38.9637,0.9499448778031251,-17.890800000000013,150
2026-08-10 16:05:43,163.3072,146.4881,7.8142,0.3544,2.1601,-24.3995,-41.3823,0.936111320769914,-16.81909999999999,150
