timestamp,LAT,LON,DBS,SOG,COGt,HDGt,ROT,ROLL,PITCH,BRG,DTG,XTE,AWS,AWA,TWS,TWA,TWD,MROT
3:40:00 PM,42.4686277,-82.8797163,9.5374,4.8596,162.3648,167.8842,-90.2099,0.7717,1.137,73.7566,1.3708,0.1059,11.8333,-36.3264,8.4222,-56.3369,118.1131,7.8975
3:40:01 PM,42.4686041,-82.8797032,,4.8013,160.4167,,-71.4604,0.504,1.1523,73.703,1.3707,0.1071,11.8159,-36.2839,8.4557,-55.7875,114.0804,7.8975
3:40:02 PM,42.4685822,-82.8796906,9.4718,4.7818,160.0328,166.2574,,,,73.6428,1.3706,0.1086,13.4207,-36.9836,10.0241,-53.6519,114.0279,
3:40:03 PM,42.4685596,-82.8796796,,4.6847,158.652,163.6251,-146.4583,0.676,0.9775,73.587,1.3705,0.1099,14.0149,-36.8215,10.6272,-52.2207,113.5131,7.8975
3:40:04 PM,42.4685394,-82.8796678,9.8655,4.6652,155.2028,159.6259,-198.9218,1.0558,0.9525,73.5228,1.3701,0.1114,14.2843,-36.7683,10.9198,-51.5372,111.1999,7.8975
3:40:05 PM,42.4685159,-82.8796492,,4.6069,150.9744,154.2845,-221.3943,1.0589,0.7974,73.459,1.3698,0.1129,14.2996,-35.5255,10.8679,-49.8668,107.8819,7.8975
3:40:06 PM,42.4684964,-82.8796339,9.6686,4.5291,147.3877,,-236.3623,1.4775,0.9429,73.4024,1.3694,0.1142,14.2909,-35.0942,10.8944,-48.9526,104.8022,7.9147
3:40:07 PM,42.4684772,-82.8796156,,4.3736,143.4171,149.0466,,,,73.3495,1.3689,0.1154,14.2024,-32.7575,10.7484,-45.6404,103.7307,7.8975
3:40:08 PM,42.4684602,-82.8795965,9.603,4.257,139.9507,145.0725,-243.8359,1.0732,0.8345,,,,14.2399,-31.7759,10.9134,-43.4016,102.7904,7.8975
3:40:09 PM,42.4684438,-82.8795758,,4.3348,134.0893,140.2711,-213.7969,1.2631,0.9449,73.2804,1.3682,0.117,14.2055,-29.2802,10.6677,-40.6382,100.1251,7.8975
3:40:10 PM,42.468429,-82.8795572,9.4718,4.2959,131.0526,136.5127,-217.4925,1.1655,1.0961,73.2368,1.3677,0.118,,,,,99.1268,7.8975
3:40:11 PM,42.4684174,-82.8795371,9.5374,4.2764,126.1481,132.7839,-187.4603,0.9209,1.0959,73.1958,1.367,0.1189,14.3115,-27.4873,10.6675,-38.2589,100.7007,7.8975
3:40:12 PM,42.4684084,-82.8795158,,4.3348,121.9426,130.2716,-123.6661,0.798,1.0262,73.166,1.3663,0.1196,14.2861,-23.4004,10.513,-32.663,106.6254,7.9147
3:40:13 PM,42.4684039,-82.8794975,9.4718,4.2764,119.2669,,,,,73.1218,1.365,0.1205,14.9683,-18.3782,10.9958,-25.4164,109.1638,7.9147
3:40:14 PM,42.4683946,-82.8794701,,4.257,116.8777,128.1786,-93.6614,0.764,0.9976,73.0922,1.3641,0.1211,15.1378,-15.6476,11.0963,-21.5897,112.1127,7.8975
3:40:15 PM,42.4683863,-82.8794411,9.3734,4.3153,114.964,126.6121,-97.3776,0.5088,1.0572,73.0525,1.3628,0.1219,15.0523,-13.185,10.9762,-18.2282,114.0289,7.8975
3:40:16 PM,42.4683787,-82.8794096,,4.3931,114.3108,,,,,73.023,1.3618,0.1225,15.0277,-11.6003,10.852,-16.1682,115.4523,7.8975
3:40:17 PM,42.4683728,-82.879382,9.2421,4.1404,112.5404,125.5378,-101.1007,0.5815,1.08,72.9968,1.3608,0.1231,15.0748,-9.9783,10.8238,-13.965,115.6799,7.8975
3:40:18 PM,42.4683695,-82.8793513,9.2421,4.3348,110.7871,122.9596,-93.5652,0.625,0.9249,72.9695,1.3597,0.1236,15.0801,-9.0643,10.9099,-12.5776,116.5019,7.9147
3:40:19 PM,42.4683628,-82.879326,,4.4125,108.4896,121.9612,-48.5788,0.4852,1.2168,72.9398,1.3587,0.1242,14.9231,-7.5282,10.6756,-10.5527,117.0686,7.8975
3:40:20 PM,42.4683573,-82.8792957,9.2421,4.3153,108.1515,120.8811,-74.8088,0.6265,0.8814,72.9099,1.3575,0.1248,15.0189,-6.447,10.6864,-9.0796,118.1967,7.9147
3:40:21 PM,42.4683519,-82.8792708,,4.2959,107.0171,120.936,-11.0799,0.2842,1.2504,72.8864,1.3567,0.1253,14.929,-5.2532,10.6954,-7.3425,,7.8975
3:40:22 PM,42.4683472,-82.8792434,9.2421,4.3736,106.192,120.404,-11.097,0.0383,1.1138,72.8595,1.3555,0.1258,14.9182,-4.8048,10.5759,-6.7855,118.5042,7.8804
3:40:23 PM,42.468343,-82.8792162,,4.3348,107.1431,120.7057,-11.1005,0.3545,1.2073,72.8315,1.3544,0.1264,14.897,-4.6341,10.5859,-6.5283,120.232,7.8804
3:40:24 PM,42.4683375,-82.8791902,9.0453,4.3931,106.4269,,-18.612,0.0323,1.1282,72.8086,1.3535,0.1269,14.9492,-4.175,10.5982,-5.8942,119.2092,7.8975
3:40:25 PM,42.4683326,-82.8791669,,4.4708,106.9483,120.0621,-26.1131,0.4292,1.1476,72.7768,1.3525,0.1275,14.9424,-4.6078,10.5762,-6.5172,119.9221,7.8804
3:40:26 PM,42.4683271,-82.879142,8.914,,,119.7439,3.9053,0.1626,1.0811,72.7561,1.3517,0.1279,14.9832,-3.9124,10.5687,-5.5511,119.1427,
3:40:27 PM,42.4683235,-82.879117,8.914,4.432,104.7367,120.2368,30.1662,0.1561,1.0899,72.7334,1.3507,0.1284,14.9867,-4.1482,10.5971,-5.8717,120.3763,7.8975
3:40:28 PM,42.4683183,-82.879095,,4.4514,104.4216,121.048,,,,72.7058,1.3498,0.1289,14.9924,-3.6243,10.6082,-5.1257,121.7972,7.8804
3:40:29 PM,42.4683121,-82.8790698,8.914,4.3736,105.7451,121.4215,37.6468,-0.0106,1.0393,72.678,1.3489,0.1295,14.9487,-3.7737,10.5037,-5.3746,122.131,7.8804
3:40:30 PM,42.4683063,-82.8790454,,4.2959,106.2951,121.7355,15.1192,-0.0769,1.1007,72.6515,1.348,0.13,14.9213,-3.829,10.5158,-5.4372,122.7979,7.8804
3:40:31 PM,42.4682997,-82.8790189,9.2421,4.4708,107.527,,15.1192,0.0908,1.0815,72.6191,1.347,0.1307,14.9457,-4.2931,10.5489,-6.0882,121.7359,7.8804
3:40:32 PM,42.4682926,-82.878994,,4.432,107.0514,122.3093,15.1261,0.0952,1.1811,,,,14.9045,-4.3874,10.4293,-6.2764,122.2854,7.8804
3:40:33 PM,42.468285,-82.8789669,9.4062,4.4708,107.7848,122.4298,15.133,0.1619,1.1541,72.5728,1.3455,0.1316,14.846,-4.3471,10.4265,-6.1959,122.3319,7.8804
3:40:34 PM,42.468277,-82.8789426,,4.3931,107.7504,122.9978,15.1192,0.0965,1.0864,72.5389,1.3445,0.1323,14.876,-4.5945,10.4457,-6.5503,122.661,7.8804
3:40:35 PM,42.4682694,-82.8789176,9.9639,4.1598,108.6557,,22.6032,0.0201,1.063,72.4876,1.3432,0.1334,14.8717,-4.5998,10.5075,-6.5173,122.8844,7.8804
3:40:36 PM,42.4682626,-82.8788922,,4.5875,108.3922,123.3,15.0951,0.1095,1.2174,72.4598,1.3424,0.1339,14.7337,-4.8449,10.3603,-6.8985,122.7205,7.8975
3:40:37 PM,42.4682558,-82.8788686,10.8497,4.743,108.4781,123.5759,11.3274,,,72.4298,1.3415,0.1346,,,,,123.0728,7.8804
3:40:38 PM,42.4682479,-82.878842,,4.4903,109.9449,123.8292,11.3171,0.1046,1.1985,72.3953,1.3405,0.1353,14.3227,-5.004,9.8508,-7.2861,122.8638,7.8804
3:40:39 PM,42.4682397,-82.878815,10.8497,4.5097,109.7157,123.8521,18.7976,0.1417,0.9438,72.3597,1.3395,0.136,13.9577,-5.2594,9.5239,-7.7204,122.6466,7.8804
3:40:40 PM,42.4682322,-82.8787889,,4.4708,110.2199,124.331,15.0401,0.0009,1.0286,72.3264,1.3386,0.1367,13.8646,-5.3714,9.4231,-7.9169,122.3728,7.8975
3:40:41 PM,42.468224,-82.8787588,10.8497,4.5097,111.7726,132.3786,,0.0484,1.204,72.289,1.3374,0.1374,13.8915,-5.8589,9.4291,-8.6495,122.0601,7.8804
3:40:42 PM,42.4682179,-82.8787346,,4.3736,110.7126,,22.5276,0.0289,1.1254,72.2601,1.3365,0.138,14.5307,-6.0876,10.1757,-8.7102,123.2963,7.8804
3:40:43 PM,42.4682106,-82.8787113,10.7841,4.4514,112.6263,125.1567,37.523,-0.0089,1.019,72.2287,1.3357,0.1386,14.6933,-6.1558,10.2295,-8.8602,122.3618,7.8804
3:40:44 PM,42.4682012,-82.8786858,10.8497,4.432,113.1133,125.4357,14.9989,0.2056,1.1015,72.1908,1.3348,0.1394,14.6358,-6.3524,10.2287,-9.109,121.76,7.8804
3:40:45 PM,42.4681912,-82.8786604,,4.3931,112.8899,125.8555,18.7529,0.0764,1.16,72.1515,1.3339,0.1402,14.6344,-6.2658,10.2568,-8.9587,122.0121,7.8804
3:40:46 PM,42.4681821,-82.878636,10.8497,4.1015,113.6691,124.9982,-18.7942,0.2024,1.1983,72.115,1.333,0.141,14.4468,-6.7975,10.1161,-9.7315,120.3784,7.8804
3:40:47 PM,42.4681742,-82.8786099,,4.4903,114.2134,124.0125,-22.5447,0.3042,0.9866,72.0803,1.3321,0.1417,14.0074,-7.0427,9.5717,-10.3365,118.2967,7.8804
3:40:48 PM,42.468167,-82.8785845,10.7185,4.5097,114.2306,124.3431,7.4633,,,72.0477,1.3311,0.1424,13.9535,-7.1243,9.5537,-10.4361,118.7831,
3:40:49 PM,42.4681581,-82.8785544,,4.3736,113.6519,,11.2483,0.2721,1.0802,72.0116,1.3301,0.1431,13.9571,-6.9125,9.5756,-10.1033,120.1272,7.8804
3:40:50 PM,42.4681494,-82.8785259,10.5873,4.3542,112.8383,125.224,-0.0026,0.2372,1.1001,71.9734,1.3291,0.1439,14.0207,-6.7179,9.687,-9.748,,7.8804
3:40:51 PM,42.4681429,-82.8785044,10.5217,4.2764,113.5545,125.5789,14.9886,0.0419,1.1687,71.9447,1.3283,0.1444,13.9425,-6.725,9.6558,-9.735,121.4388,7.8804
3:40:52 PM,42.4681325,-82.8784734,,4.3153,113.7092,125.3533,,0.1785,1.0262,71.9007,1.3272,0.1453,14.0594,-6.6872,9.7806,-9.6362,121.1705,7.8804
3:40:53 PM,42.4681241,-82.8784458,10.3576,4.5875,113.8467,124.8979,7.4462,0.2253,1.0236,,,,14.345,-6.6094,10.0029,-9.501,121.8097,7.8804
3:40:54 PM,42.4681168,-82.8784179,,4.2959,113.1878,124.6595,-7.5871,0.124,1.0666,71.8468,1.3257,0.1464,14.624,-6.5693,10.3562,-9.297,119.9361,7.8804
3:40:55 PM,42.4681097,-82.8783921,10.292,4.257,113.4514,124.712,11.1624,0.2415,1.0546,71.8134,1.3247,0.1471,14.6037,-6.8737,10.4063,-9.6689,119.7709,7.8804
3:40:56 PM,42.4681009,-82.8783648,,4.257,115.6859,,-3.8468,0.1956,1.1062,71.779,1.3237,0.1477,14.5844,-7.1494,10.2823,-10.1677,119.1923,7.8804
3:40:57 PM,42.4680921,-82.8783415,10.3904,4.1987,113.1935,124.826,18.6807,0.2378,1.1743,71.7459,1.3229,0.1484,14.6347,-7.1693,10.4513,-10.0645,118.0803,7.8804
3:40:58 PM,,,,4.2181,112.8039,124.9543,-15.0848,0.2272,1.114,71.7084,1.322,0.1492,14.5789,-7.537,10.4047,-10.5905,119.0563,7.8804
3:40:59 PM,42.4680851,-82.8783206,10.292,4.257,112.8039,123.9053,-15.102,0.2186,1.1801,71.677,1.3212,0.1498,14.5079,-7.9182,10.3247,-11.1614,118.0979,7.8804
3:41:00 PM,42.4680766,-82.878297,,4.2376,111.721,123.4558,14.8786,,,71.6438,1.3205,0.1505,14.5358,-8.0605,10.3341,-11.375,117.2653,7.8804
3:41:01 PM,42.4680692,-82.8782715,10.1608,4.1987,112.5117,124.1486,-3.864,0.1936,1.2088,71.6134,1.3196,0.1511,14.508,-7.3319,10.2475,-10.409,117.8039,7.8975
3:41:02 PM,42.4680621,-82.8782488,,4.0043,110.9819,,,0.1731,1.1282,71.5789,1.3187,0.1518,14.5479,-6.714,10.4041,-9.4089,119.4766,7.8975
3:41:03 PM,42.4680559,-82.8782266,10.3576,4.257,111.7611,123.9863,-0.1409,0.3362,1.3244,71.5325,1.3174,0.1527,14.4373,-7.3622,10.2914,-10.356,119.2037,7.8804
3:41:04 PM,42.4680487,-82.8782006,,4.2376,111.1252,123.3937,-15.1364,0.2266,1.213,71.5001,1.3165,0.1533,14.4161,-6.7754,10.2688,-9.5337,118.6107,7.8804
3:41:05 PM,42.46804134,-82.87817683,10.5873,4.1987,111.0621,123.2238,3.6028,0.4258,1.2876,71.4649,1.3156,0.154,14.3914,-7.2814,10.2458,-10.2546,118.2675,7.8804
3:41:06 PM,42.46803249,-82.87814981,,4.0043,112.1851,123.75,-22.6341,0.0433,1.2698,71.4323,1.315,0.1547,14.4285,-6.4418,10.3189,-9.0257,119.6319,7.8804
3:41:07 PM,42.46802398,-82.87812849,10.5217,4.432,112.294,123.7338,-30.1284,0.3897,1.2729,71.3948,1.314,0.1554,14.3499,-6.8504,10.1598,-9.699,118.4814,7.8804
3:41:08 PM,42.46801605,-82.878103,,4.1598,112.9071,122.8822,-41.4042,0.2294,0.9965,71.3596,1.313,0.1561,14.4338,-6.7035,10.3532,-9.366,118.5511,7.8804
3:41:09 PM,42.46800837,-82.87807685,10.456,4.1793,109.3719,121.0186,-15.1777,0.3382,1.1392,71.3289,1.3122,0.1567,14.3783,-6.5864,10.3068,-9.2076,116.3232,7.8804
3:41:10 PM,42.46800214,-82.87805274,,4.2959,110.1282,120.7397,11.0627,0.2979,1.1689,71.2995,1.3112,0.1572,14.3555,-6.4249,10.1388,-9.1163,116.1959,7.8804
3:41:11 PM,42.4679967,-82.8780292,10.6529,3.9071,109.71,128.9931,11.0627,0.1305,1.0779,71.2661,1.3102,0.1579,,,,,117.5427,7.8804
3:41:12 PM,42.4679899,-82.8779998,,4.1793,110.3918,,,,,71.2393,1.3093,0.1584,13.6981,-5.6766,9.6059,-8.1087,120.2391,
3:41:13 PM,42.4679845,-82.8779739,10.3904,4.1987,108.5984,120.863,-33.9374,0.2671,1.1201,,,,13.079,-5.0944,8.9974,-7.4164,120.1055,7.8804
3:41:14 PM,42.4679805,-82.8779471,,4.3348,110.6954,120.6331,-11.4339,0.2756,1.3124,71.1925,1.3077,0.1592,12.9599,-3.9873,8.8178,-5.8658,121.6304,7.8804
3:41:15 PM,42.4679731,-82.8779199,10.5217,4.1987,110.81,121.2303,11.0764,0.0937,1.2054,71.1633,1.3068,0.1598,13.1024,-2.1535,8.8506,-3.1889,124.0814,7.8804
3:41:16 PM,42.4679674,-82.8778956,,4.0821,110.0996,120.7591,-18.9351,0.1973,0.8421,71.1324,1.3059,0.1604,12.9803,-0.9338,8.8101,-1.3759,125.9669,7.8975
3:41:17 PM,42.4679613,-82.8778701,10.7185,3.9849,109.9105,,-11.4614,0.2008,0.9411,71.1024,1.305,0.161,12.918,0.107,8.7497,0.1579,126.0748,7.8804
3:41:18 PM,42.4679543,-82.8778436,,4.2764,107.0686,120.0782,-30.2109,0.2163,1.2947,71.0669,1.304,0.1616,12.8941,0.9591,8.8781,1.3931,128.2372,7.8804
3:41:19 PM,42.4679489,-82.8778235,10.3904,4.1598,108.6156,119.2911,-22.7201,0.0745,1.4585,71.0377,1.3031,0.1622,11.7725,1.7213,7.5876,2.6712,131.3438,7.8804
3:41:20 PM,42.4679427,-82.8777988,,4.1015,108.352,118.1695,-26.5016,0.6114,0.7417,71.0112,1.3024,0.1627,11.246,3.8377,7.1128,6.0746,130.0884,7.8804
3:41:21 PM,42.4679369,-82.8777733,10.292,4.1793,107.6989,117.2938,7.2399,0.0752,1.1405,70.9821,1.3014,0.1632,11.147,5.348,7.0307,8.4979,130.8562,7.8804
3:41:22 PM,42.467932,-82.8777492,,4.0821,107.527,117.3826,3.5031,0.2402,1.2521,70.9545,1.3005,0.1637,11.228,4.5162,7.0813,7.1721,,7.8804
3:41:23 PM,42.467927,-82.8777238,10.1608,4.2764,106.341,116.3906,-56.52,0.4466,1.3804,70.9258,1.2996,0.1643,11.3186,5.8455,7.1701,9.2518,131.6512,7.8804
3:41:24 PM,42.4679216,-82.8776979,10.3904,4.2959,104.6737,114.302,,,,70.8958,1.2986,0.1648,11.4105,5.7674,7.168,9.205,131.518,7.8804
3:41:25 PM,42.4679169,-82.8776727,,4.4708,104.4273,115.2154,29.7124,0.4376,1.2355,70.8679,1.2976,0.1653,13.2454,5.4337,8.9689,8.0389,127.8383,7.8804
3:41:26 PM,42.4679123,-82.8776494,10.2264,4.257,101.8031,116.4797,48.4447,0.123,1.1355,70.8414,1.2967,0.1658,13.7795,5.8817,9.3432,8.6925,129.1889,7.8804
3:41:27 PM,42.4679063,-82.8776192,,4.2376,105.9399,,29.6987,0.0842,1.2618,70.807,1.2956,0.1664,13.6831,5.8351,9.389,8.5204,130.8694,7.8804
3:41:28 PM,42.467901,-82.8775934,10.2264,4.3542,106.3696,117.4625,-7.7831,0.0063,1.1011,70.7771,1.2946,0.167,13.7144,5.3534,9.4414,7.7889,129.623,7.8574
3:41:29 PM,42.467896,-82.8775672,,4.257,106.1863,117.2172,-37.7774,0.4139,1.082,70.7476,1.2936,0.1675,13.7789,3.9726,9.492,5.7719,129.7732,7.7543
3:41:30 PM,42.4678913,-82.8775432,10.292,4.257,104.9028,116.6013,3.4687,0.0701,1.1402,70.7203,1.2927,0.168,13.7828,4.5171,9.5222,6.5456,127.8507,7.7772
3:41:31 PM,42.4678868,-82.8775174,,4.3736,106.2035,117.4148,18.4676,0.168,0.9614,70.6923,1.2917,0.1685,13.7675,4.057,9.5416,5.8592,128.1304,7.7772
3:41:32 PM,42.4678819,-82.8774903,10.292,4.1404,106.7363,,-19.0417,0.1276,1.1046,70.6473,1.2902,0.1693,13.6477,4.4806,9.379,6.5273,128.7983,7.7543
3:41:33 PM,42.4678765,-82.8774646,,4.432,106.0144,117.3692,,,,,,,13.8701,3.5345,9.61,5.1048,126.927,
3:41:34 PM,42.4678719,-82.8774342,10.2264,4.0626,104.9258,116.7795,-0.3335,0.0227,1.3,70.5997,1.2887,0.1702,13.6277,3.2795,9.3661,4.7746,126.6306,7.7772
3:41:35 PM,42.4678667,-82.8774083,,4.1209,105.3268,115.8539,,,,70.5734,1.2877,0.1706,13.5464,3.0611,9.4404,4.3947,124.9816,7.7543
3:41:36 PM,42.4678616,-82.8773824,10.2264,4.2376,106.8624,115.716,25.869,0.0975,1.1881,70.5327,1.2863,0.1713,12.4449,3.0056,8.3049,4.5065,125.7785,7.7543
3:41:37 PM,42.4678576,-82.8773526,,4.3542,106.5358,114.9296,-15.353,0.4377,1.316,70.4986,1.285,0.1719,12.2537,3.1913,7.9637,4.9139,125.0233,7.7543
3:41:38 PM,42.4678528,-82.8773263,10.0951,4.3931,105.8826,,-4.1253,0.3176,1.2081,,,,13.1691,3.8892,8.8167,5.8147,124.851,7.7772
3:41:39 PM,42.4678483,-82.8772991,,4.4708,106.3811,115.0835,3.3896,0.2005,1.0403,70.4538,1.2835,0.1727,14.2276,4.4277,9.8881,6.3777,125.6254,7.7543
3:41:40 PM,42.4678431,-82.8772675,9.9639,4.3153,107.1832,116.5558,14.6379,0.1346,0.943,70.4072,1.2818,0.1735,14.4372,4.5718,10.0605,6.5682,127.4169,7.7772
3:41:41 PM,42.4678376,-82.8772409,,4.2959,107.1202,117.6249,-4.0737,0.2182,0.8025,70.377,1.2809,0.1741,14.3434,4.5721,10.0064,6.5611,128.3182,7.7543
3:41:42 PM,42.467832,-82.8772098,9.7343,4.5291,108.3062,,,,,70.342,1.2797,0.1747,14.2977,3.6884,9.9157,5.3223,127.8467,7.7543
3:41:43 PM,42.4678281,-82.8771855,,4.2959,108.3635,118.3024,10.9492,0.5031,1.099,70.3138,1.2786,0.1752,14.2604,2.6275,9.9372,3.772,126.8783,7.7543
3:41:44 PM,42.4678213,-82.8771521,9.603,,,118.6489,3.4412,0.0411,1.3388,,,,12.7847,2.474,8.4683,3.7365,127.5628,7.7543
3:41:45 PM,42.4678162,-82.8771248,,4.2764,107.4239,118.3389,-22.7888,0.4452,1.051,70.2631,1.2771,0.1761,12.6752,2.2947,8.3467,3.486,126.9531,7.7543
3:41:46 PM,42.4678112,-82.8770976,9.4062,4.3153,107.1889,117.808,7.2261,0.3987,1.0093,70.2292,1.276,0.1767,14.3298,2.8181,10.1064,3.9973,126.5126,7.7543
3:41:47 PM,42.467805,-82.8770724,,4.1793,108.1401,119.3541,22.225,0.0308,1.1581,70.198,1.275,0.1772,14.8398,3.4322,10.6558,4.7826,127.9949,7.7543
3:41:48 PM,42.4677984,-82.8770439,9.7343,4.3348,107.6874,,10.9733,0.2606,1.1282,70.1635,1.274,0.1778,14.8985,3.606,10.6122,5.0658,128.1945,7.7543
3:41:49 PM,42.467792,-82.8770178,,4.3931,107.1947,118.7685,14.7204,0.3319,0.8946,70.1323,1.2731,0.1784,13.7439,3.6621,9.3978,5.3598,129.7016,7.7543
3:41:50 PM,42.4677847,-82.8769888,9.7343,4.3736,107.0171,119.1864,10.9595,0.223,1.1798,70.0963,1.2721,0.179,13.2427,4.0425,8.8702,6.0413,130.8573,7.7314
3:41:51 PM,42.4677795,-82.8769656,,4.4708,106.742,119.0739,14.6792,0.2445,1.2438,70.0621,1.2711,0.1797,13.2815,3.9956,8.8406,6.0088,130.8877,7.7543
3:41:52 PM,42.4677721,-82.8769395,10.292,4.5097,108.9422,118.6127,,,,70.0302,1.2702,0.1802,13.3668,3.279,8.954,4.8983,129.0069,7.7543
3:41:53 PM,42.4677656,-82.8769132,,4.3931,106.2951,118.5594,-37.8118,0.5422,0.899,69.9778,1.2688,0.1812,13.3689,4.1108,8.9816,6.1252,130.3394,7.7543
3:41:54 PM,42.4677593,-82.8768935,10.5217,4.3931,107.2806,117.6953,-15.3117,0.6519,0.9809,69.9471,1.2681,0.1818,13.3832,3.2974,9.0286,4.8911,127.8708,7.7543
3:41:55 PM,42.4677548,-82.8768655,,4.4708,105.9456,,-0.3197,0.0502,1.5297,,,,,,,,,7.7543
3:41:56 PM,42.4677486,-82.8768376,10.6529,4.4708,105.854,118.5436,,,,69.8964,1.2664,0.1826,13.0992,4.3783,8.7468,6.565,129.7782,
3:41:57 PM,42.467743,-82.8768103,,4.3542,106.7248,117.7283,-4.0909,0.2233,1.1747,69.8467,1.2649,0.1835,13.3235,4.063,8.9578,6.0494,129.4219,7.7543
3:41:58 PM,42.4677362,-82.8767811,11.0138,4.5486,106.0258,117.6244,22.1322,0.3096,1.0072,,,,13.3402,4.1602,8.9749,6.1904,129.4981,7.7543
3:41:59 PM,42.4677305,-82.8767604,,4.1209,106.1175,119.4019,40.9092,0.1424,1.0392,69.7991,1.2636,0.1843,13.2591,4.0031,8.9629,5.9276,129.0488,7.7543
3:42:00 PM,42.4677227,-82.8767321,11.3419,4.2764,107.0113,119.6364,7.1677,0.1404,1.118,69.7454,1.2622,0.1853,13.3138,4.1143,9.0346,6.0692,130.9123,7.7543
3:42:01 PM,42.4677157,-82.8767052,,4.1987,108.0541,,14.6723,0.1815,0.8342,,,,13.2359,3.899,8.9555,5.7679,130.9556,7.7543
3:42:02 PM,42.467711,-82.8766784,11.2762,4.3348,107.3093,119.4035,3.4171,0.3937,1.0638,69.6926,1.2608,0.1863,13.2786,4.1159,8.9107,6.1399,131.2564,7.7543
3:42:03 PM,42.4677065,-82.8766544,,4.257,107.0915,119.4981,-11.5646,0.1372,1.0627,69.6618,1.2598,0.1868,13.3984,4.3307,9.1983,6.3149,130.8873,7.7543
3:42:04 PM,42.4677008,-82.8766258,11.0794,4.3153,107.6473,119.5836,-30.2831,0.5785,0.9826,69.628,1.2587,0.1874,13.1859,4.1633,8.8949,6.1782,131.2513,7.7543
3:42:05 PM,42.4676943,-82.8765923,,4.2764,106.6045,119.1759,,,,69.5939,1.2577,0.1879,13.4276,4.479,9.1414,6.5868,130.9474,7.7543
3:42:06 PM,42.4676902,-82.8765647,10.8825,4.3348,107.5843,,3.4549,0.2478,1.2337,69.5616,1.2566,0.1885,13.2125,4.5667,8.938,6.7593,131.8977,7.7543
3:42:07 PM,42.4676856,-82.876538,,4.3153,106.7821,119.0203,14.7067,0.0687,1.0782,69.5317,1.2556,0.189,13.2901,5.0928,8.9942,7.5372,131.995,7.7543
3:42:08 PM,42.4676788,-82.8765125,10.5873,4.3931,107.1832,118.9231,-7.7899,0.4066,1.4002,69.4821,1.2541,0.1898,13.1034,4.373,8.763,6.5469,131.2052,7.7543
3:42:09 PM,42.4676731,-82.8764873,,4.3542,106.5644,117.3873,-34.0646,0.4439,1.5492,69.4496,1.2532,0.1904,13.3083,4.5119,8.9628,6.7078,130.5304,7.7543
3:42:10 PM,42.4676646,-82.8764563,10.1608,4.3542,105.5961,116.2903,-30.3347,0.5176,1.2069,69.4057,1.2521,0.1912,13.4743,4.2876,9.147,6.3229,128.8408,7.7543
3:42:11 PM,42.4676566,-82.8764315,,4.3736,103.7569,,-30.3519,0.4065,0.6544,69.3674,1.2512,0.1919,13.3288,4.4117,8.9957,6.5444,128.0435,7.7314
3:42:12 PM,42.4676527,-82.8764066,9.7999,4.3931,104.7023,115.5518,-7.8346,0.4578,0.8816,69.3396,1.2503,0.1923,13.2139,4.2644,8.8548,6.371,127.1718,7.7543
3:42:13 PM,42.4676461,-82.8763831,,4.3736,104.2439,115.5396,7.1711,0.2436,0.7471,,,,13.2867,4.3673,8.9338,6.503,127.2939,7.7543
3:42:14 PM,42.4676407,-82.8763597,9.5374,4.2959,104.9888,114.7471,,,,69.2899,1.249,0.1932,13.0849,4.3475,8.7679,6.4957,126.5052,7.7314
3:42:15 PM,,,,4.3736,102.0151,114.3002,-34.0681,0.6005,0.7066,69.2494,1.2477,0.1939,13.4484,5.3366,9.1372,7.868,127.627,7.7314
3:42:16 PM,42.4676367,-82.876334,9.4062,4.2959,102.4105,114.5657,-4.0669,0.5637,1.4616,69.2201,1.2467,0.1943,12.6077,5.9369,8.3133,9.0248,129.202,7.7543
3:42:17 PM,42.4676329,-82.8763071,,4.3348,102.5824,114.4956,-11.5508,0.3647,1.263,69.1923,1.2457,0.1948,12.1988,7.3902,7.9032,11.4515,131.9703,7.7543
3:42:18 PM,42.4676292,-82.8762818,9.6686,4.6847,102.1698,113.2554,-7.8587,0.262,0.833,69.165,1.2447,0.1952,12.5648,7.8344,8.1543,12.1245,131.3534,7.7543
3:42:19 PM,42.4676262,-82.8762549,,4.4125,102.2157,113.1343,-4.1287,0.3235,0.7235,69.1326,1.2437,0.1958,12.387,8.1673,8.0362,12.649,131.4899,
3:42:20 PM,42.4676209,-82.8762291,9.8655,4.3736,100.9093,,-15.3633,,,69.1033,1.2427,0.1962,12.1686,8.871,7.8482,13.8336,132.3594,7.7543
3:42:21 PM,42.467617,-82.8762046,,4.4514,100.0957,113.1473,-4.1322,0.3207,1.0872,69.0721,1.2417,0.1967,12.4129,8.5028,8.0661,13.1521,132.0593,7.7314
3:42:22 PM,42.46761197,-82.87617376,10.3576,4.3931,100.4395,120.1842,,0.1785,1.2502,69.0395,1.2406,0.1973,12.1242,9.0383,7.819,14.0986,138.3384,7.7543
3:42:23 PM,42.46760775,-82.8761461,,4.5097,100.4452,111.7065,-4.1459,0.3019,0.8973,69.0096,1.2395,0.1977,12.3365,9.0615,7.9612,14.1258,131.7685,7.7543
3:42:24 PM,42.46760387,-82.87611674,10.7841,4.3542,100.9208,111.0645,-0.4366,0.2555,1.5533,68.9774,1.2384,0.1982,12.4142,9.2574,8.0982,14.2769,130.8575,7.7543
