timestamp,LAT,LON, DBS , Main , Headsail , Dagger , Tack ,, SOG ,COGt,HDGt, DIFF (COG-HDG) , BRG , DTG , XTE , ROLL , PITCH ,MFIT,MFITT,MSOLV,MNOIS,MAGB,MAGBT,MINCL,MCALF,MCALH, AWS , AWA , TWS , TWA , TWD , MROT , VMG , VMC , TGTA , TGTS , TVMG , PSPD ,PSR, PVMG ,PVMGR, BTA , BTVMG , GBA , GBVMG , VMAX , VMAXA , OWA , TACK ,TTS, TTL , TTB , DSL 
7:14:01 PM,42.4749784,-82.8493745,, Full , J1 , Full ,,, 6.8 ,160,145,,,,, 1.8 , 0.4 ,,,,,,,,,, 10.4 , (52), 8.1 , (89), 57 , 37 ,,,,,,,,,,,,,,,,,,,,,
7:14:02 PM,42.4749491,-82.849363, 15 , Full , J1 , Full ,,, 6.4 ,162,150,,,,, 1.6 , 0.1 ,,,,,,,,,, 10.7 , (51), 8.4 , (88), 62 , 38 ,,,,,,,,,,,,,,,,,,59, 60.0 ,, (150.3)
7:14:03 PM,42.4749196,-82.8493569,, Full , J1 , Full ,,, 6.9 ,168,155,,,,, 0.9 , 0.8 ,,,,,,,,,, 10.3 , (53), 8.2 , (92), 64 , 39 ,,,,,,,,,,,,,,,,,,,,,
7:14:04 PM,42.4748853,-82.849352, 16 , Full , J1 , Full ,,, 7.4 ,173,161,,,,,,,7.3209,7.3189,4,0.0011,19.1472,19.1472,11.0972,-0.681,35.0108, 10.6 , (55), 8.7 , (94), 67 , 39 ,,,,,,,,,,,,,,,,,,57, 58.0 ,, (146.7)
7:14:05 PM,42.4748519,-82.8493519,, Full , J1 , Full ,,, 7.2 ,177,165,,,,, 1.3 , 1.5 ,,,,,,,,,, 10.1 , (56), 8.5 , (100), 67 , 39 ,,,,,,,,,,,,,,,,,,,,,
7:14:06 PM,42.4748182,-82.849354, 14 , Full , J1 , Full ,,, 7.6 ,179,166,,,,, 1.8 , 0.8 ,,,,,,,,,, 9.5 , (57), 8.3 , (106), 63 , 39 ,,,,,,,,,,,,,,,,,,55, 353.6 ,, (191.6)
7:14:07 PM,42.4747835,-82.8493578,, Full , J1 , Full ,,,,,167,,,,, 2.0 , 0.9 ,,,,,,,,,, 9.1 , (59), 8.3 , (109), 61 , 40 ,,,,,,,,,,,,,,,,,,54, 539.3 ,, (203.4)
7:14:08 PM,42.4747483,-82.8493602, 14 , Full , J1 , Full ,,, 7.5 ,179,169,,,,, 2.8 , 0.9 ,7.321,7.3189,4,0.0011,19.1472,19.1472,10.0348,-0.681,35.0108, 9.1 , (59), 8.3 , (110), 62 , 40 ,,,,,,,,,,,,,,,,,,,,,
7:14:09 PM,42.4747134,-82.8493636, 14 , Full , J1 , Full ,,, 7.4 ,180,,,,,, 0.4 , 0.6 ,,,,,,,,,, 8.1 , (59), 7.6 , (114), 63 , 43 ,,,,,,,,,,,,,,,,,,52, 88.1 ,, (227.0)
7:14:10 PM,42.4746829,-82.8493745, 16 , Full , J1 , Full ,,, 7.5 ,186,179,,,,, (3.1), 0.0 ,,,,,,,,,,,,,,, 43 ,,,,,,,,,,,,,,,,,,, 50.7 ,, (234.6)
7:14:11 PM,42.4746584,-82.8493931,, Full , J1 , Full ,,, 7.4 ,190,196,,,,,,,,,,,,,,,, 7.7 , (59), 7.2 , (114), 74 , 43 ,,,,,,,,,,,,,,,,,,50,,,
7:14:12 PM,42.4746399,-82.8494159, 16 , Full , J1 , Full ,,, 6.0 ,190,214,,,,, (3.4), (0.7),7.321,7.3189,4,0.0015,19.1472,19.1472,4.532,-0.681,35.0108, 8.2 , (64), 7.8 , (109), 93 , 42 ,,,,,,,,,,,,,,,,,,, 47.4 ,, (235.9)
7:14:13 PM,42.4746247,-82.8494454,, Full , J1 , Full ,,, 4.7 ,190,231,,,,, (3.4), (0.3),,,,,,,,,, 8.0 , (81), 8.8 , (117), 99 , 37 ,,,,,,,,,,,,,,,,,,48, 47.4 ,, (230.0)
7:14:14 PM,42.4746204,-82.8494752, 15 , Full , J1 , Full ,,, 4.6 ,190,248,,,,, (3.1), 0.2 ,,,,,,,,,, 6.9 , (107), 9.4 , (136), 86 , 35 ,,,,,,,,,,,,,,,,,,,,,
7:14:15 PM,42.4746203,-82.8495034,, Full , J1 , Full ,,, 4.0 ,200,263,,,,, (2.1), 1.0 ,,,,,,,,,, 6.8 , (142), 10.3 , (156), 76 , 28 ,,,,,,,,,,,,,,,,,,46, 12.1 ,, (211.9)
7:14:16 PM,42.4746249,-82.8495241, 15 , Full , J1 , Full ,,, 2.8 ,264,274,,,,, (0.9), (0.2),7.3211,7.3189,4,0.0011,19.1472,19.1472,4.5769,-0.681,35.0108, 6.4 , (164), 9.7 , (169), 86 , 19 ,,,,,,,,,,,,,,,,,,, 314.3 ,, (202.4)
7:14:17 PM,42.4746308,-82.8495456,, Full , J1 , Full ,,, 2.4 ,274,285,,,,, (2.0), 0.3 ,,,,,,,,,, 3.2 , 122 , 5.3 , 149 , 60 , (45),,,,,,,,,,,,,,,,,,44, 149.0 ,, (193.2)
7:14:18 PM,42.4746378,-82.8495652, 16 , Full , J1 , Full ,,, 3.6 ,282,299,,,,, (2.4), 0.6 ,,,,,,,,,, 3.2 , 111 , 5.1 , 144 , 66 ,,,,,,,,,,,,,,,,,,,,,,
7:14:19 PM,42.4746482,-82.8495838,, Full , J1 , Full ,,, 3.7 ,297,,,,,, (1.4), 1.8 ,,,,,,,,,, 3.4 , 124 , 5.8 , 151 , 86 , (47),,,,,,,,,,,,,,,,,,42, 42.8 ,, (174.5)
7:14:20 PM,42.4746616,-82.8495983, 16 , Full , J1 , Full ,,, 3.5 ,306,313,,,,, (2.5), 1.0 ,7.3212,7.3189,4,0.0011,19.1472,19.1472,3.9843,-0.681,35.0108, 5.6 , 117 , 7.9 , 141 , 88 , (44),,,,,,,,,,,,,,,,,,41, 35.4 ,, (166.3)
7:14:21 PM,42.4746806,-82.8496109,, Full , J1 , Full ,,, 3.9 ,320,324,,,,, (1.6), 1.4 ,,,,,,,,,, 7.3 , 107 , 9.1 , 130 , 90 , (44),,,,,,,,,,,,,,,,,,, 31.7 ,, (157.5)
7:14:22 PM,,, 16 , Full , J1 , Full ,,, 4.4 ,326,333,,,,, (1.5), 1.2 ,,,,,,,,,, 8.3 , 91 , 9.4 , 118 , 86 , (43),,,,,,,,,,,,,,,,,,39,,,
7:14:23 PM,42.47470166,-82.84962074,, Full , J1 , Full ,,, 4.5 ,336,339,,,,,,,,,,,,,,,, 8.7 , 76 , 8.8 , 106 , 83 , (43),,,,,,,,,,,,,,,,,,, 39.0 ,, (141.4)
7:14:24 PM,42.47472073,-82.84962763, 16 , Full , J1 , Full ,,, 4.8 ,338,343,,,,, (1.1), 1.1 ,7.3213,7.3189,4,0.0020,19.1472,19.1472,5.1752,-0.681,35.0108, 8.9 , 65 , 8.1 , 96 , 77 , (41),,,,,,,,,,,,,,,,,,37, 32.5 ,, (132.5)
7:14:25 PM,42.47474433,-82.8496355,, Full , J1 , Full ,,, 4.3 ,340,343,,,,, (0.8), 0.1 ,,,,,,,,,, 9.1 , 57 , 7.7 , 88 , 71 , (41),,,,,,,,,,,,,,,,,,,,,
7:14:26 PM,42.47476841,-82.84964663, 14 , Full , J1 , Full ,,, 5.0 ,336,340,,,,, (0.1), (0.1),,,,,,,,,, 9.2 , 56 , 7.7 , 89 , 70 , (41),,,,,,,,,,,,,,,,,,35, 22.3 ,, (114.8)
7:14:27 PM,42.47479187,-82.84965978,, Full , J1 , Full ,,, 5.4 ,333,337,,,,, 0.3 , 0.6 ,,,,,,,,,, 9.7 , 58 , 8.2 , 91 , 70 , (41),,,,,,,,,,,,,,,,,,, 17.2 ,, (105.3)
7:14:28 PM,42.47481423,-82.84967736, 15 , Full , J1 , Full ,,, 5.5 ,327,335,,,,, 0.5 , 0.8 ,7.3213,7.3189,4,0.0011,19.1472,19.1472,4.7314,-0.681,35.0108, 10.0 , 59 , 8.5 , 93 , 69 , (41),,,,,,,,,,,,,,,,,,33, 13.7 ,, (94.8)
7:14:29 PM,42.4748384,-82.8497,, Full , J1 , Full ,,, 6.0 ,325,334,,,,,,,,,,,,,,,, 10.2 , 61 , 9.0 , 96 , 70 , (41),,,,,,,,,,,,,,,,,,, 11.7 ,, (84.6)
7:14:30 PM,42.4748619,-82.8497215, 13 , Full , J1 , Full ,,, 5.9 ,325,,,,,, 0.3 , 0.3 ,,,,,,,,,, 9.9 , 62 , 8.9 , 100 , 73 , (41),,,,,,,,,,,,,,,,,,31, 10.3 ,, (74.1)
7:14:31 PM,42.4748853,-82.8497467,, Full , J1 , Full ,,, 7.1 ,325,333,,,,, (0.6), 0.2 ,,,,,,,,,, 10.2 , 61 , 9.0 , 98 , 71 , (39),,,,,,,,,,,,,,,,,,, 8.6 ,, (63.6)
7:14:32 PM,42.4749081,-82.8497711, 15 , Full , J1 , Full ,,, 6.6 ,325,335,,,,, (0.7), 0.8 ,7.3214,7.3189,4,0.0048,19.1472,19.1472,4.2789,-0.681,35.0108, 9.4 , 63 , 8.6 , 105 , 77 , (39),,,,,,,,,,,,,,,,,,29, 6.8 ,, (52.8)
7:14:33 PM,42.474933,-82.8497952,, Full , J1 , Full ,,, 6.9 ,325,334,,,,, (0.5), 0.7 ,,,,,,,,,, 9.3 , 63 , 8.6 , 106 , 78 , (39),,,,,,,,,,,,,,,,,,,,,
7:14:34 PM,42.47496,-82.849821, 16 , Full , J1 , Full ,,, 7.3 ,325,334,,,,, 0.1 , 0.3 ,,,,,,,,,, 9.2 , 60 , 8.4 , 108 , 79 , (39),,,,,,,,,,,,,,,,,,27, 3.2 , 24.8 , 30.2 
7:14:35 PM,42.4749892,-82.84985,, Full , J1 , Full ,,, 6.8 ,325,334,,,,,,,,,,,,,,,, 9.3 , 62 , 8.6 , 108 , 79 , (39),,,,,,,,,,,,,,,,,,, 3.3 , 23.7 , 21.7 
7:14:36 PM,42.4750154,-82.8498764, 16 , Full , J1 , Full ,,, 7.2 ,325,335,,,,, 0.1 , 0.1 ,7.3215,7.3189,4,0.0011,19.1472,19.1472,4.3971,-0.681,35.0108, 9.3 , 62 , 8.6 , 108 , 80 , (38),,,,,,,,,,,,,,,,,,25, 3.3 , 22.7 , 15.1 
7:14:37 PM,42.475045,-82.8499044,, Full , J1 , Full ,,, 6.7 ,325,336,,,,, (0.5), 0.5 ,,,,,,,,,, 9.4 , 59 , 8.4 , 106 , 78 , (36),,,,,,,,,,,,,,,,,,,,,
7:14:38 PM,42.4750728,-82.8499266, 16 , Full , J1 , Full ,,, 7.1 ,325,338,,,,, (0.4), 0.1 ,,,,,,,,,, 9.5 , 59 , 8.4 , 104 , 78 , (35),,,,,,,,,,,,,,,,,,23, 5.4 , 18.6 , 24.3 
7:14:39 PM,42.4751003,-82.8499462,, Full , J1 , Full ,,, 6.7 ,330,341,,,,, (1.0), 0.2 ,,,,,,,,,, 9.6 , 57 , 8.2 , 100 , 78 ,,,,,,,,,,,,,,,,,,,, 6.3 , 16.7 , 28.2 
7:14:40 PM,42.4751281,-82.8499669, 16 , Full , J1 , Full ,,, 6.4 ,334,,,,,, (0.8), 0.1 ,7.3216,7.3189,4,0.0011,19.1472,19.1472,5.0788,-0.681,35.0108, 9.8 , 58 , 8.4 , 99 , 79 , (34),,,,,,,,,,,,,,,,,,21,,,
7:14:41 PM,42.4751563,-82.8499843,, Full , J1 , Full ,,, 6.6 ,336,344,,,,, (1.4), 0.1 ,,,,,,,,,, 9.9 , 55 , 8.2 , 97 , 80 , (32),,,,,,,,,,,,,,,,,,20, 7.7 , 13.3 , 34.8 
7:14:42 PM,42.4751868,-82.8500007, 16 , Full , J1 , Full ,,, 6.4 ,337,344,,,,, 0.1 , (0.2),,,,,,,,,, 9.7 , 52 , 7.7 , 94 , 77 , (32),,,,,,,,,,,,,,,,,,,,,
7:14:43 PM,42.4752174,-82.850019,, Full , J1 , Full ,,, 6.7 ,332,342,,,,,,,,,,,,,,,, 9.6 , 54 , 7.8 , 97 , 77 , (32),,,,,,,,,,,,,,,,,,18, 9.9 , 9.1 , 44.6 
7:14:44 PM,42.4752439,-82.8500404, 16 , Full , J1 , Full ,,, 6.7 ,327,339,,,,, 1.0 , (0.2),7.3217,7.3189,4,0.0011,19.1472,19.1472,5.3953,-0.681,35.0108, 9.7 , 56 , 8.2 , 99 , 76 , (32),,,,,,,,,,,,,,,,,,17, 11.3 , 6.7 , 50.5 
7:14:45 PM,42.4752715,-82.8500626,, Full , J1 , Full ,,, 5.9 ,328,340,,,,, 0.7 , (0.1),,,,,,,,,,,,,,, (32),,,,,,,,,,,,,,,,,,, 12.2 , 4.8 , 55.1 
7:14:46 PM,42.4752983,-82.8500823, 16 , Full , J1 , Full ,,, 6.4 ,328,347,,,,, (1.5), 0.2 ,,,,,,,,,, 9.9 , 56 , 8.3 , 98 , 77 , (28),,,,,,,,,,,,,,,,,,15,,,
7:14:47 PM,42.4753251,-82.8500954,, Full , J1 , Full ,,, 5.2 ,328,356,,,,, (2.4), (0.2),,,,,,,,,, 10.2 , 53 , 8.1 , 91 , 76 , (20),,,,,,,,,,,,,,,,,,, 12.1 , 2.9 , 54.5 
7:14:48 PM,42.4753518,-82.8501, 16 , Full , J1 , Full ,,, 5.3 ,328,6,,,,, (2.5), (0.7),7.3217,7.3189,4,0.0011,19.1472,19.1472,6.3131,-0.681,35.0108, 10.2 , 41 , 7.0 , 73 , 70 , (18),,,,,,,,,,,,,,,,,,13, 11.1 , 2.9 , 49.9 
7:14:49 PM,42.4753771,-82.8501013,, Full , J1 , Full ,,, 4.9 ,328,11,,,,, (2.0), (0.4),,,,,,,,,, 10.0 , 41 , 6.9 , 72 , 101 , (18),,,,,,,,,,,,,,,,,,, 10.5 , 2.5 , 47.2 
7:14:50 PM,42.4754001,-82.8500981, 16 , Full , J1 , Full ,,, 4.6 ,328,,,,,,,,,,,,,,,,, 9.7 , 38 , 6.6 , 66 , 80 , (18),,,,,,,,,,,,,,,,,,11,,,
7:14:51 PM,42.4754239,-82.8500972,, Full , J1 , Full ,,, 4.2 ,0,12,,,,, 0.1 , (0.1),,,,,,,,,, 10.1 , 38 , 7.1 , 62 , 76 , (18),,,,,,,,,,,,,,,,,,, 10.1 , 0.9 , 45.3 
7:14:52 PM,42.4754458,-82.8500976, 16 , Full , J1 , Full ,,, 4.7 ,356,10,,,,, 1.0 , (0.1),7.3218,7.3189,4,0.0011,19.1472,19.1472,6.2153,-0.681,35.0108, 10.5 , 37 , 7.6 , 58 , 71 , (14),,,,,,,,,,,,,,,,,,9,,,
7:14:53 PM,42.4754668,-82.8500986,, Full , J1 , Full ,,, 4.6 ,356,10,,,,, 0.7 , 0.2 ,,,,,,,,,, 10.8 , 37 , 7.7 , 58 , 71 , (14),,,,,,,,,,,,,,,,,,, 10.2 , (1.2), 45.6 
7:14:54 PM,42.4754895,-82.8501, 16 , Full , J1 , Full ,,, 4.7 ,355,10,,,,, 0.2 , (0.2),,,,,,,,,, 11.0 , 38 , 7.9 , 58 , 71 , (14),,,,,,,,,,,,,,,,,,7, 10.2 , (2.2), 45.6 
7:14:55 PM,42.475511,-82.8501011,, Full , J1 , Full ,,, 5.0 ,352,9,,,,, 0.1 , 0.4 ,,,,,,,,,, 10.8 , 43 , 8.1 , 66 , 78 , (27),,,,,,,,,,,,,,,,,,,,,
7:14:56 PM,42.4755347,-82.8501057, 16 , Full , J1 , Full ,,, 5.5 ,353,11,,,,, (0.5), 0.5 ,7.3219,7.3189,4,0.0011,19.1472,19.1472,4.839,-0.681,35.0108, 10.6 , 50 , 8.3 , 77 , 88 , (25),,,,,,,,,,,,,,,,,,5, 10.1 , (4.1), 45.6 
7:14:57 PM,42.4755604,-82.8501079,, Full , J1 , Full ,,, 5.8 ,357,13,,,,, (1.8), 1.2 ,,,,,,,,,, 10.5 , 50 , 8.1 , 80 , 93 , (27),,,,,,,,,,,,,,,,,,,,,
7:14:58 PM,42.4755904,-82.8501093, 16 , Full , J1 , Full ,,, 5.9 ,358,14,,,,, (2.1), 0.9 ,,,,,,,,,, 10.6 , 48 , 8.0 , 80 , 93 , (31),,,,,,,,,,,,,,,,,,3, 9.8 , (5.8), 44.0 
7:14:59 PM,42.4756202,-82.8501114, 16 , Full , J1 , Full ,,, 6.6 ,1,17,,,,, (3.1), 0.9 ,,,,,,,,,, 10.5 , 48 , 7.9 , 82 , 97 , (31),,,,,,,,,,,,,,,,,,,,,
7:15:00 PM,42.4756502,-82.8501101, 16 , Full , J1 , Full , Star , Beat , 6.4 ,6,21,, 72.3 , 1.29 , (0.04), (3.2), 0.9 ,7.322,7.3189,4,0.0011,19.1472,19.1472,4.7372,-0.681,35.0108, 11.4 , 43 , 8.1 , 76 , 94 , (31), 1.0 , 1.8 , 40.0 , 7.0 , 5.4 , 10.1 ,60%, 5.3 ,19%, 40 , 5.4 , 137 , 7.9 , 13.1 , 120 , 38 , 57 ,1, 9.0 , (7.0), 40.4 
7:15:01 PM,42.4756793,-82.8501041,, Full , J1 , Full , Star , Beat , 6.2 ,12,,, 72.4 , 1.29 , (0.04), (3.4), 0.6 ,,,,,,,,,, 12.0 , 38 , 8.0 , 67 , 92 ,, 1.5 , 2.4 , 40.0 , 7.0 , 5.4 , 10.0 ,63%, 5.4 ,28%, 40 , 5.4 , 137 , 7.9 , 13.1 , 120 , 31 , 62 ,,,,
7:15:02 PM,42.475709,-82.850095, 16 , Full , J1 , Full , Star , Beat ,,,29,, 72.5 , 1.29 , (0.04), (3.2), 0.5 ,,,,,,,,,, 13.1 , 30 , 8.2 , 52 , 86 , (30), 2.4 , 3.0 , 40.0 , 7.0 , 5.4 , 9.7 ,64%, 5.4 ,45%, 40 , 5.4 , 137 , 8.0 , 13.2 , 120 , 19 , 69 ,,,,
7:15:03 PM,42.4757364,-82.8500818,, Full , J1 , Full , Star , Beat , 6.2 ,18,35,16.8, 72.5 , 1.29 , (0.04),,,,,,,,,,,, 13.6 , 23 , 8.4 , 40 , 81 , (29), 3.5 , 3.5 , 40.0 , 7.0 , 5.4 , 8.9 ,69%, 5.4 ,65%, 40 , 5.4 , 137 , 8.0 , 13.3 , 120 , 8 , 73 ,,,,
7:15:04 PM,42.4757625,-82.8500661, 16 , Full , J1 , Full , Star , Beat , 5.9 ,21,37,16.2, 72.6 , 1.29 , (0.04), (3.1), 0.1 ,7.322,7.3189,4,0.0011,19.1472,19.1472,6.6459,-0.681,35.0108, 13.3 , 20 , 8.1 , 35 , 79 , (29), 4.3 , 3.6 ,, 7.1 ,, 7.6 ,79%, 5.4 ,79%,,,,,,,,,,,,
7:15:05 PM,42.475788,-82.8500506,, Full , J1 , Full , Star , Beat , 5.8 ,21,37,16.1, 72.6 , 1.29 , (0.05),,,,,,,,,,,, 13.6 , 16 , 8.3 , 28 , 73 , (30), 4.7 , 3.5 , 40.0 , 7.1 , 5.4 , 6.4 ,92%, 5.4 ,87%, 40 , 5.4 , 137 , 8.0 , 13.3 , 120 , (1), 76 ,,,,
7:15:06 PM,42.4758175,-82.8500356, 16 , Full , J1 , Full , Star , Beat , 5.7 ,21,37,15.9, 72.7 , 1.29 , (0.05), (2.2), (1.1),,,,,,,,,, 13.0 , 17 , 7.6 , 30 , 75 , (30),, 3.6 , 40.0 ,, 5.4 ,,,,, 40 , 5.4 , 137 , 8.1 , 13.4 , 120 , (8), 77 ,,,,
7:15:07 PM,42.475844,-82.8500218,, Full , J1 , Full , Star , Beat , 5.6 ,21,38,16.4, 72.8 , 1.28 , (0.05),,,,,,,,,,,, 13.0 , 16 , 7.6 , 29 , 75 , (30),, 4.2 , 40.0 ,, 5.3 ,,,,, 40 , 5.3 , 136 , 7.8 , 13.0 , 120 , (10), 77 ,,,,
7:15:08 PM,42.4758708,-82.8500048, 16 , Full , J1 , Full , Star , Beat , 6.2 ,21,39,17.9, 72.8 , 1.28 , (0.05),,,,,,,,,,,, 13.0 , 16 , 7.3 , 29 , 77 , (30),, 3.7 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 136 , 7.7 , 12.7 , 120 , (10), 77 ,,,,
7:15:09 PM,42.4758996,-82.8499858,, Full , J1 , Full , Star , Beat , 6.1 ,24,39,15.6, 72.9 , 1.28 , (0.05),,,,,,,,,,,, 13.0 , 16 , 7.3 , 29 , 77 , (30),, 3.9 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.5 , 12.4 , 120 , (11), 78 ,,,,
7:15:10 PM,42.4759283,-82.8499677, 16 , Full , J1 , Full , Star , Beat , 6.2 ,25,39,13.1, 72.9 , 1.28 , (0.05),,,,,,,,,,,, 13.3 , 16 , 7.7 , 28 , 75 , (30),, 4.2 , 40.0 ,, 5.1 ,,,,, 40 , 5.1 , 135 , 7.4 , 12.3 , 120 , (11), 79 ,,,,
7:15:11 PM,42.4759553,-82.8499525,, Full , J1 , Full , Star , Beat , 5.9 ,24,,, 73.0 , 1.28 , (0.05),,,,,,,,,,,, 13.3 , 15 , 7.8 , 27 , 73 , (30),, 4.0 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.5 , 12.5 , 120 , (12), 79 ,,,,
7:15:12 PM,42.4759818,-82.8499378, 16 , Full , J1 , Full , Star , Beat , 5.9 ,25,37,12.7, 73.1 , 1.28 , (0.05), (3.3), (0.0),6.931,6.9309,4,0.0013,19.0949,19.0949,6.2484,-0.3911,0.6929, 13.5 , 15 , 7.8 , 27 , 72 , (30),, 3.8 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 136 , 7.6 , 12.7 , 120 , (12), 78 ,,,,
7:15:13 PM,42.4760073,-82.8499242, 16 , Full , J1 , Full , Star , Beat , 5.6 ,25,37,12.3, 73.1 , 1.28 , (0.06), (3.4), (0.2),,,,,,,,,, 13.5 , 14 , 7.8 , 24 , 68 , (30),, 4.1 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 136 , 7.7 , 12.7 , 120 , (13), 78 ,,,,
7:15:14 PM,42.476036,-82.8499129,, Full , J1 , Full , Star , Beat , 6.1 ,22,36,13.4, 73.2 , 1.28 , (0.06), (2.8), (0.0),,,,,,,,,, 13.3 , 15 , 7.7 , 27 , 71 , (30),, 4.0 , 40.0 ,, 5.3 ,,,,, 40 , 5.3 , 136 , 7.7 , 12.8 , 120 , (14), 77 ,,,,
7:15:15 PM,42.476062,-82.8499012, 15 , Full , J1 , Full , Star , Beat , 6.5 ,14,35,20.5, 73.2 , 1.28 , (0.06), (3.5), (0.1),,,,,,,,,, 13.3 , 16 , 7.6 , 29 , 74 , (30),, 3.2 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 136 , 7.7 , 12.7 , 120 , (13), 76 ,,,,
7:15:16 PM,42.476089,-82.8498897,, Full , J1 , Full , Star , Beat , 5.9 ,18,34,15.3, 73.3 , 1.27 , (0.06), (3.3), (0.2),6.9311,6.9309,4,0.0011,19.0949,19.0949,6.3672,-0.3911,0.6929, 13.5 , 16 , 7.7 , 29 , 72 , (30),, 3.2 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.6 , 12.6 , 120 , (12), 75 ,,,,
7:15:17 PM,42.476116,-82.8498785, 15 , Full , J1 , Full , Star , Beat , 5.9 ,18,34,15.9, 73.4 , 1.27 , (0.06), (4.0), 0.2 ,,,,,,,,,,,,,,, (30),, 3.4 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.6 , 12.6 , 120 , (12), 74 ,,,,
7:15:18 PM,42.4761439,-82.8498644,, Full , J1 , Full , Star , Beat , 6.3 ,19,35,15.6, 73.4 , 1.27 , (0.06),,,,,,,,,,,, 13.3 , 17 , 7.7 , 31 , 75 , (30),, 3.4 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.6 , 12.6 , 120 , (10), 74 ,,,,
7:15:19 PM,,, 16 , Full , J1 , Full , Star , Beat , 6.3 ,19,34,14.7, 73.5 , 1.27 , (0.06), (4.2), 0.2 ,,,,,,,,,, 13.4 , 17 , 7.6 , 31 , 75 , (30),, 3.8 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.6 , 12.6 , 120 , (9), 74 ,,,,
7:15:20 PM,42.4761717,-82.8498504,, Full , J1 , Full , Star , Beat , 6.5 ,17,32,14.8, 73.6 , 1.27 , (0.06), (4.3), (0.1),6.9311,6.9309,4,0.0011,19.0949,19.0949,6.6863,-0.3911,0.6929, 13.5 , 17 , 7.6 , 31 , 74 , (30),, 3.8 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.6 , 12.6 , 120 , (9), 74 ,,,,
7:15:21 PM,42.4762008,-82.8498393, 15 , Full , J1 , Full , Star , Beat , 6.5 ,16,31,14.9, 73.6 , 1.27 , (0.07), (4.4), (0.2),,,,,,,,,, 13.5 , 17 , 7.4 , 32 , 74 , (30),, 3.6 , 40.0 ,, 5.2 ,,,,, 40 , 5.2 , 135 , 7.5 , 12.4 , 120 , (8), 73 ,,,,
7:15:22 PM,42.4762314,-82.8498289,, Full , J1 , Full , Star , Beat , 6.9 ,13,,, 73.7 , 1.27 , (0.07), (4.9), 0.3 ,,,,,,,,,, 13.4 , 18 , 7.2 , 35 , 75 ,,, 3.6 , 40.0 ,, 5.1 ,,,,, 40 , 5.1 , 134 , 7.4 , 12.2 , 120 , (7), 71 ,,,,
7:15:23 PM,42.47626635,-82.84981802, 15 , Full , J1 , Full , Star , Beat , 6.7 ,13,31,17.9, 73.8 , 1.27 , (0.07),,,,,,,,,,,, 13.5 , 19 , 7.2 , 37 , 77 , (30), 5.7 , 3.5 , 40.0 , 6.6 , 5.1 , 5.8 ,120%, 5.1 ,111%, 40 , 5.1 , 134 , 7.3 , 12.1 , 120 , (5), 71 ,,,,
7:15:24 PM,42.47629832,-82.84980848,, Full , J1 , Full , Star , Beat , 7.2 ,13,30,16.7, 73.9 , 1.27 , (0.07), (5.2), 0.4 ,6.9312,6.9309,4,0.0063,19.0949,19.0949,6.8099,-0.3911,0.6929, 13.5 , 19 , 7.2 , 38 , 77 , (30), 5.7 , 3.5 , 40.0 , 6.6 , 5.1 , 6.1 ,118%, 5.1 ,113%, 40 , 5.1 , 134 , 7.3 , 12.1 , 120 , (3), 70 ,,,,
7:15:25 PM,42.47633086,-82.84980035, 15 , Full , J1 , Full , Star , Beat , 7.4 ,15,29,14.8, 74.0 , 1.27 , (0.07), (5.4), 0.5 ,,,,,,,,,, 13.5 , 19 , 7.0 , 39 , 78 , (30), 5.8 , 3.8 , 40.0 , 6.6 , 5.0 , 6.3 ,116%, 5.0 ,115%, 40 , 5.0 , 134 , 7.2 , 11.9 , 120 , (2), 70 ,,,,
7:15:26 PM,42.47636397,-82.8497896,, Full , J1 , Full , Star , Beat , 7.6 ,13,29,15.9, 74.1 , 1.26 , (0.08), (5.1), 0.5 ,,,,,,,,,, 13.6 , 19 , 7.0 , 40 , 78 , (30), 5.8 , 3.7 , 40.0 , 6.5 , 5.0 , 6.4 ,117%, 5.0 ,117%, 40 , 5.0 , 133 , 7.1 , 11.8 , 120 , (1), 69 ,,,,
7:15:27 PM,42.47639751,-82.84977946, 16 , Full , J1 , Full , Star , Beat , 7.5 ,14,29,15.2, 74.2 , 1.26 , (0.08), (4.8), 0.6 ,,,,,,,,,, 13.7 , 19 , 6.9 , 39 , 77 , (30), 5.8 , 3.7 , 40.0 , 6.5 , 5.0 , 6.5 ,117%, 4.9 ,117%, 40 , 5.0 , 133 , 7.1 , 11.7 , 120 , (1), 69 ,,,,
